x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
26-45y	12-17y	0.969874477698304	40850	562571	115215	1538898	2021-03-28	USA	1.052739886420418	216504	1.3069826348909146	11274	0.8220241735535335	0.9212859607667404	0.96470644665691	0.9765283811371971	0.9153441805235571	0.92993134054229
26-45y	18-25y	0.9487810547682908	95948	562571	276632	1538898	2021-03-28	USA	1.052739886420418	216504	1.3298928743717668	66132	0.7964140092263629	0.901249270600344	0.9442662139700387	0.9553006208357226	0.8940789820183717	0.908864045763718
26-45y	26-45y	1.052739886420418	216504	562571	562571	1538898	2021-03-28	USA	1.052739886420418	216504	1.052739886420418	216504	1	1	1.0492083794357128	1.057060015397221	1	1
26-45y	46-65y	0.988313743963542	144482	562571	399900	1538898	2021-03-28	USA	1.052739886420418	216504	1.065892728927418	110766	0.932973217540391	0.9388014615120728	0.9843244911501308	0.9910679546553149	0.9327305022819992	0.9431210375958916
26-45y	6-11y	0.9861659379538738	22896	562571	63510	1538898	2021-03-28	USA	1.052739886420418	216504	1.4192815255835716	3720	0.7978619709077844	0.9367612557239448	0.9799195042066563	0.9937627324957081	0.9287704987176286	0.9471172775826104
26-45y	65-80y	0.9432246491728976	25533	562571	74049	1538898	2021-03-28	USA	1.052739886420418	216504	1.528442398636758	5446	0.7308469879352237	0.895971228353568	0.9355757844664714	0.9533575501836515	0.8855229605353473	0.9085064770360782
26-45y	81y+	0.8831255214742025	5580	562571	17284	1538898	2021-03-28	USA	1.052739886420418	216504	4.18289872334917	812	0.3373515963559095	0.838882930974576	0.8652291899052073	0.8982431245319179	0.8207596543494502	0.85481605488121
46-65y	0-5y	0.9550313765514722	7380	399900	29737	1538898	2021-03-28	USA	1.065892728927418	110766	1.7924735443638573	1030	0.6682358279100448	0.9071864654039284	0.9420051643104608	0.9737182306057495	0.8954046874316121	0.9240161112263247
46-65y	12-17y	0.993923928732042	29758	399900	115215	1538898	2021-03-28	USA	1.065892728927418	110766	1.3069826348909146	11274	0.8377379982846304	0.9441305887170616	0.9891109079825133	1.0007335529550279	0.9393916587994067	0.9534098919895053
46-65y	18-25y	0.9281647492344616	66722	399900	276632	1538898	2021-03-28	USA	1.065892728927418	110766	1.3298928743717668	66132	0.774831226931413	0.8816657953280904	0.9241019908978222	0.9359501607825859	0.8753016173674362	0.891374431827473
46-65y	26-45y	0.988313743963542	144482	399900	562571	1538898	2021-03-28	USA	1.065892728927418	110766	1.052739886420418	216504	0.932973217540391	0.9388014615120728	0.9843244911501308	0.9910679546553149	0.9327305022819992	0.9431210375958916
46-65y	46-65y	1.065892728927418	110766	399900	399900	1538898	2021-03-28	USA	1.065892728927418	110766	1.065892728927418	110766	1	1.0124939148565206	1.060208553521473	1.0686759011757971	1.0059352043588765	1.0171693445335186
46-65y	6-11y	0.9695954848812974	16002	399900	63510	1538898	2021-03-28	USA	1.065892728927418	110766	1.4192815255835716	3720	0.7803038222541748	0.9210209448586272	0.9631323050032516	0.9817519233532847	0.9159915602271294	0.9324968659839722
46-65y	65-80y	1.0454999995930732	20118	399900	74049	1538898	2021-03-28	USA	1.065892728927418	110766	1.528442398636758	5446	0.805986850723248	0.9931228151220124	1.0342499499463176	1.0559381318766536	0.9854024288026757	1.002832336981747
46-65y	81y+	1.0402003788669918	4672	399900	17284	1538898	2021-03-28	USA	1.065892728927418	110766	4.18289872334917	812	0.39635805244874794	0.9880886934035872	1.015485210961818	1.0650474870565012	0.9671225701802261	1.0110029575746673
6-11y	0-5y	1.3632217631494856	1673	63510	29737	1538898	2021-03-28	USA	1.4192815255835716	3720	1.7924735443638573	1030	0.8488952198785191	1.294927437189432	1.3070334019752892	1.4121303138090981	1.2378346092086865	1.3416395475490126
6-11y	12-17y	1.1274687297596664	5361	63510	115215	1538898	2021-03-28	USA	1.4192815255835716	3720	1.3069826348909146	11274	0.8271162758956115	1.070985097366592	1.1056593190270902	1.1514408131297234	1.0499909446092146	1.0926660746335184
6-11y	18-25y	0.8704910260417512	9938	63510	276632	1538898	2021-03-28	USA	1.4192815255835716	3720	1.3298928743717668	66132	0.6332745031060182	0.8268813951769615	0.8596387279704092	0.8865571609240851	0.8164941202884762	0.8427469886741479
6-11y	26-45y	0.9861659379538738	22896	63510	562571	1538898	2021-03-28	USA	1.4192815255835716	3720	1.052739886420418	216504	0.7978619709077844	0.9367612557239448	0.9799195042066563	0.9937627324957081	0.9287704987176286	0.9471172775826104
6-11y	46-65y	0.9695954848812974	16002	63510	399900	1538898	2021-03-28	USA	1.4192815255835716	3720	1.065892728927418	110766	0.7803038222541748	0.9210209448586272	0.9631323050032516	0.9817519233532847	0.9159915602271294	0.9324968659839722
6-11y	6-11y	1.4192815255835716	3720	63510	63510	1538898	2021-03-28	USA	1.4192815255835716	3720	1.4192815255835716	3720	1	1.3481787323642576	1.3617587549472305	1.441722334595432	1.2915946745205908	1.3720387020716505
6-11y	65-80y	1.0330541971830165	3157	63510	74049	1538898	2021-03-28	USA	1.4192815255835716	3720	1.528442398636758	5446	0.7009165198238558	0.9813005192533	1.0040200894069997	1.0541682680407485	0.9541004396287263	1.001232000972177
6-11y	81y+	1.06966553565431	763	63510	17284	1538898	2021-03-28	USA	1.4192815255835716	3720	4.18289872334917	812	0.38187473023849583	1.0160777125026046	1.0007297493940972	1.134455121017142	0.9515310084909371	1.0750721133348833
65-80y	0-5y	1.0860366941241255	1554	74049	29737	1538898	2021-03-28	USA	1.528442398636758	5446	1.7924735443638573	1030	0.6540585264816046	1.031628712973843	1.0331614614825404	1.1462372920087507	0.9832746477936105	1.0865124382942426
65-80y	12-17y	0.9632141861220388	5340	74049	115215	1538898	2021-03-28	USA	1.528442398636758	5446	1.3069826348909146	11274	0.6794143204157742	0.9149593347291236	0.9380265464215773	0.9742838430642915	0.8913096009586323	0.9248271660083393
65-80y	18-25y	0.8725843806955543	11615	74049	276632	1538898	2021-03-28	USA	1.528442398636758	5446	1.3298928743717668	66132	0.6105542543839656	0.8288698774989537	0.8598306566812792	0.885255009459663	0.8167442224642445	0.8397475721084793
65-80y	26-45y	0.9432246491728976	25533	74049	562571	1538898	2021-03-28	USA	1.528442398636758	5446	1.052739886420418	216504	0.7308469879352237	0.895971228353568	0.9355757844664714	0.9533575501836515	0.8855229605353473	0.9085064770360782
65-80y	46-65y	1.0454999995930732	20118	74049	399900	1538898	2021-03-28	USA	1.528442398636758	5446	1.065892728927418	110766	0.805986850723248	0.9931228151220124	1.0342499499463176	1.0559381318766536	0.9854024288026757	1.002832336981747
65-80y	6-11y	1.0330541971830165	3157	74049	63510	1538898	2021-03-28	USA	1.528442398636758	5446	1.4192815255835716	3720	0.7009165198238558	0.9813005192533	1.0040200894069997	1.0541682680407485	0.9541004396287263	1.001232000972177
65-80y	65-80y	1.528442398636758	5446	74049	74049	1538898	2021-03-28	USA	1.528442398636758	5446	1.528442398636758	5446	1	1.451870892660721	1.4726037340621372	1.5785689529986	1.3994206579683777	1.5004889922687856
65-80y	81y+	1.5462771866108198	1286	74049	17284	1538898	2021-03-28	USA	1.528442398636758	5446	4.18289872334917	812	0.5414760398948657	1.4688121981095952	1.467053300422039	1.63141890331983	1.3966034408260422	1.5486335051287101
81y+	0-5y	1.0419518965527748	348	17284	29737	1538898	2021-03-28	USA	4.18289872334917	812	1.7924735443638573	1030	0.34874878078569127	0.9897524640162298	0.9560458026087694	1.1328551482598408	0.9103150151391219	1.0739955888397277
81y+	12-17y	0.9505208880536608	1230	17284	115215	1538898	2021-03-28	USA	4.18289872334917	812	1.3069826348909146	11274	0.34628103087399814	0.9029019421745976	0.8951642470079841	0.9831071776323992	0.8509994517508465	0.9318443360455684
81y+	18-25y	0.834575589420866	2593	17284	276632	1538898	2021-03-28	USA	4.18289872334917	812	1.3298928743717668	66132	0.3027778484374018	0.7927652406698811	0.8065909314003195	0.8707029260952943	0.7641615937753876	0.8287566851592234
81y+	26-45y	0.8831255214742025	5580	17284	562571	1538898	2021-03-28	USA	4.18289872334917	812	1.052739886420418	216504	0.3373515963559095	0.838882930974576	0.8652291899052073	0.8982431245319179	0.8207596543494502	0.85481605488121
81y+	46-65y	1.0402003788669918	4672	17284	399900	1538898	2021-03-28	USA	4.18289872334917	812	1.065892728927418	110766	0.39635805244874794	0.9880886934035872	1.015485210961818	1.0650474870565012	0.9671225701802261	1.0110029575746673
81y+	6-11y	1.06966553565431	763	17284	63510	1538898	2021-03-28	USA	4.18289872334917	812	1.4192815255835716	3720	0.38187473023849583	1.0160777125026046	1.0007297493940972	1.134455121017142	0.9515310084909371	1.0750721133348833
81y+	65-80y	1.5462771866108198	1286	17284	74049	1538898	2021-03-28	USA	4.18289872334917	812	1.528442398636758	5446	0.5414760398948657	1.4688121981095952	1.467053300422039	1.63141890331983	1.3966034408260422	1.5486335051287101
81y+	81y+	4.18289872334917	812	17284	17284	1538898	2021-03-28	USA	4.18289872334917	812	4.18289872334917	812	1	3.973344961377006	3.928380038139842	4.62432675380763	3.7337031371438556	4.387357042688361
0-5y	0-5y	1.746411914204365	1344	36321	36321	1714206	2021-04-25	USA	1.746411914204365	1344	1.746411914204365	1344	1	1.6778287528620237	1.6658556347118219	1.863151052715751	1.6000804345227573	1.7941311416889056
0-5y	12-17y	1.031147268787184	3079	36321	140927	1714206	2021-04-25	USA	1.746411914204365	1344	1.27880865334573	14816	0.6817005542324702	0.990653191228646	1.0129802891906259	1.0522811543113404	0.9723949178790294	1.0099116301928857
0-5y	18-25y	0.883611701722114	5744	36321	306802	1714206	2021-04-25	USA	1.746411914204365	1344	1.2205008922636558	67018	0.5956438623985144	0.8489114781320812	0.8595467261938012	0.9014023290339745	0.8267892252999223	0.8684311384751249
0-5y	26-45y	0.9970557294032713	13254	36321	627383	1714206	2021-04-25	USA	1.746411914204365	1344	1.0408761390132055	239002	0.7154307056655281	0.9579004571557592	0.9901603111012313	1.007856355203422	0.9498205041739638	0.9693717893294691
0-5y	46-65y	0.9444808387436356	8522	36321	425847	1714206	2021-04-25	USA	1.746411914204365	1344	1.0623699296575455	112388	0.6725198974122032	0.9073902295800952	0.925789280945484	0.9567675288622605	0.8913991691429709	0.9200687926881987
0-5y	6-11y	1.3255107949122928	2238	36321	79686	1714206	2021-04-25	USA	1.746411914204365	1344	1.3476388841777605	4992	0.8568125614520617	1.2734567978173974	1.272241353720077	1.3736862519953763	1.2208876471564636	1.3210105615666117
0-5y	65-80y	1.0315899600154037	1693	36321	77456	1714206	2021-04-25	USA	1.746411914204365	1344	1.524073429374764	5334	0.6308482391096485	0.9910784975755084	0.983651237746472	1.0710131164493175	0.9475410047125132	1.0315719104251602
0-5y	81y+	1.0663472028565706	447	36321	19784	1714206	2021-04-25	USA	1.746411914204365	1344	4.668657441022158	1066	0.3324507168384049	1.024470792334151	0.9252458909588113	1.149127183034313	0.889247826904481	1.1020476563540271
12-17y	0-5y	1.031147268787184	3079	140927	36321	1714206	2021-04-25	USA	1.27880865334573	14816	1.746411914204365	1344	0.6817005542324702	0.990653191228646	1.0129802891906259	1.0522811543113404	0.9723949178790294	1.0099116301928857
12-17y	12-17y	1.27880865334573	14816	140927	140927	1714206	2021-04-25	USA	1.27880865334573	14816	1.27880865334573	14816	1	1.2285886912136297	1.2562173220798838	1.3011090312923737	1.2067022453147316	1.249205322564614
12-17y	18-25y	0.9389605209722236	23683	140927	306802	1714206	2021-04-25	USA	1.27880865334573	14816	1.2205008922636558	67018	0.7513759331025839	0.9020866996359412	0.9308418958424501	0.9463189592234285	0.892714259737925	0.9094315978299226
12-17y	26-45y	0.9684567811130456	49951	140927	627383	1714206	2021-04-25	USA	1.27880865334573	14816	1.0408761390132055	239002	0.8349899816588459	0.9304246152007898	0.9625104270118023	0.9737599963134203	0.921878203181882	0.9361802370860614
12-17y	46-65y	0.9878772676882964	34585	140927	425847	1714206	2021-04-25	USA	1.27880865334573	14816	1.0623699296575455	112388	0.8439144923502949	0.9490824418598408	0.9803956809869536	0.9944102766141972	0.9437089814754285	0.9573135666985169
12-17y	6-11y	1.0992072591806543	7201	140927	79686	1714206	2021-04-25	USA	1.27880865334573	14816	1.3476388841777605	4992	0.8370296710492154	1.0560404047908614	1.0808463922160294	1.1235763893702622	1.0406540818601162	1.078990591487018
12-17y	65-80y	0.9566952844851674	6092	140927	77456	1714206	2021-04-25	USA	1.27880865334573	14816	1.524073429374764	5334	0.6826511114278438	0.9191250030884124	0.9440271377093772	0.9773834254711669	0.907559305125861	0.9384552294320371
12-17y	81y+	0.9345408478223438	1520	140927	19784	1714206	2021-04-25	USA	1.27880865334573	14816	4.668657441022158	1066	0.3142652124431049	0.8978405910124214	0.9149249661584009	0.9683067376396576	0.8798222484043178	0.9324640956629772
18-25y	0-5y	0.883611701722114	5744	306802	36321	1714206	2021-04-25	USA	1.2205008922636558	67018	1.746411914204365	1344	0.5956438623985144	0.8489114781320812	0.8595467261938012	0.9014023290339745	0.8267892252999223	0.8684311384751249
18-25y	12-17y	0.9389605209722236	23683	306802	140927	1714206	2021-04-25	USA	1.2205008922636558	67018	1.27880865334573	14816	0.7513759331025839	0.9020866996359412	0.9308418958424501	0.9463189592234285	0.892714259737925	0.9094315978299226
18-25y	18-25y	1.2205008922636558	67018	306802	306802	1714206	2021-04-25	USA	1.2205008922636558	67018	1.2205008922636558	67018	1	1.1725707281759212	1.2107682233927004	1.2308988525647626	1.1621222717193658	1.1836932886101676
18-25y	26-45y	0.9757620449208204	109565	306802	627383	1714206	2021-04-25	USA	1.2205008922636558	67018	1.0408761390132055	239002	0.8629804154063307	0.9374429947504456	0.9717699568700324	0.9821466500674705	0.9320003734621811	0.9450078329054994
18-25y	46-65y	0.9542427051503198	72729	306802	425847	1714206	2021-04-25	USA	1.2205008922636558	67018	1.0623699296575455	112388	0.8360023668332275	0.9167687387425196	0.9502515459979293	0.9606523821099846	0.9124072271875031	0.9231678271709647
18-25y	6-11y	0.903526561774718	12886	306802	79686	1714206	2021-04-25	USA	1.2205008922636558	67018	1.3476388841777605	4992	0.7036428235434318	0.8680442637788769	0.8918767530824211	0.910381459316536	0.8554034341616166	0.8748717159059856
18-25y	65-80y	0.8817857992454659	12224	306802	77456	1714206	2021-04-25	USA	1.2205008922636558	67018	1.524073429374764	5334	0.6425665301124504	0.8471572804824175	0.8662052853299977	0.8902753115018573	0.8302294957569396	0.8561619524906663
18-25y	81y+	0.8339771817557378	2953	306802	19784	1714206	2021-04-25	USA	1.2205008922636558	67018	4.668657441022158	1066	0.28322457456851097	0.8012261502568243	0.8056025993565419	0.8557377584153291	0.7743892984546482	0.8216568285753988
26-45y	0-5y	0.9970557294032713	13254	627383	36321	1714206	2021-04-25	USA	1.0408761390132055	239002	1.746411914204365	1344	0.7154307056655281	0.9579004571557592	0.9901603111012313	1.007856355203422	0.9498205041739638	0.9693717893294691
26-45y	12-17y	0.9684567811130456	49951	627383	140927	1714206	2021-04-25	USA	1.0408761390132055	239002	1.27880865334573	14816	0.8349899816588459	0.9304246152007898	0.9625104270118023	0.9737599963134203	0.921878203181882	0.9361802370860614
26-45y	18-25y	0.9757620449208204	109565	627383	306802	1714206	2021-04-25	USA	1.0408761390132055	239002	1.2205008922636558	67018	0.8629804154063307	0.9374429947504456	0.9717699568700324	0.9821466500674705	0.9320003734621811	0.9450078329054994
26-45y	26-45y	1.0408761390132055	239002	627383	627383	1714206	2021-04-25	USA	1.0408761390132055	239002	1.0408761390132055	239002	1	1	1.037310519639819	1.0445666971854832	1	1
26-45y	46-65y	0.9837675160275576	153326	627383	425847	1714206	2021-04-25	USA	1.0408761390132055	239002	1.0623699296575455	112388	0.9354754355007994	0.9451340838307724	0.9795438505574519	0.9877429716800443	0.9379503805968297	0.9512208626706745
26-45y	6-11y	0.9880568484262636	28816	627383	79686	1714206	2021-04-25	USA	1.0408761390132055	239002	1.3476388841777605	4992	0.8273398650063812	0.9492549703012534	0.9789000674451809	0.9982730759688299	0.9391516039039169	0.9615415950355808
26-45y	65-80y	0.9532895476643076	27024	627383	77456	1714206	2021-04-25	USA	1.0408761390132055	239002	1.524073429374764	5334	0.7433203049395121	0.9158530126053868	0.9466482355298086	0.9624042064094651	0.9097158287599951	0.9272093829439321
26-45y	81y+	0.890100577208262	6445	627383	19784	1714206	2021-04-25	USA	1.0408761390132055	239002	4.668657441022158	1066	0.31179449765238054	0.8551455296613052	0.8718592857049953	0.9136859473194181	0.8380081217051966	0.8796894648380882
46-65y	0-5y	0.9444808387436356	8522	425847	36321	1714206	2021-04-25	USA	1.0623699296575455	112388	1.746411914204365	1344	0.6725198974122032	0.9073902295800952	0.925789280945484	0.9567675288622605	0.8913991691429709	0.9200687926881987
46-65y	12-17y	0.9878772676882964	34585	425847	140927	1714206	2021-04-25	USA	1.0623699296575455	112388	1.27880865334573	14816	0.8439144923502949	0.9490824418598408	0.9803956809869536	0.9944102766141972	0.9437089814754285	0.9573135666985169
46-65y	18-25y	0.9542427051503198	72729	425847	306802	1714206	2021-04-25	USA	1.0623699296575455	112388	1.2205008922636558	67018	0.8360023668332275	0.9167687387425196	0.9502515459979293	0.9606523821099846	0.9124072271875031	0.9231678271709647
46-65y	26-45y	0.9837675160275576	153326	425847	627383	1714206	2021-04-25	USA	1.0623699296575455	112388	1.0408761390132055	239002	0.9354754355007994	0.9451340838307724	0.9795438505574519	0.9877429716800443	0.9379503805968297	0.9512208626706745
46-65y	46-65y	1.0623699296575455	112388	425847	425847	1714206	2021-04-25	USA	1.0623699296575455	112388	1.0623699296575455	112388	1	1.020649710218852	1.0558212623267755	1.0677601569797255	1.0127803584142272	1.0259743593813018
46-65y	6-11y	0.963336653319005	19070	425847	79686	1714206	2021-04-25	USA	1.0623699296575455	112388	1.3476388841777605	4992	0.799446581098551	0.9255055594148682	0.9549199805120615	0.9718096315298859	0.9182897956826845	0.9315152197930996
