x	y	RR	N_pairs	N_x	N_y	N_total	academic_year	state	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
Pre-School	Seniors	0.5673991731680329	286	1846	9855	36092	2021-2022	Manitoba	1.4615939239068045	138	1.7488381429252833	4706	0.3534721566171729	0.5145799391022393
School Aged	Adult	1.0259114836365388	2735	4949	19442	36092	2021-2022	Manitoba	1.6032636550115686	1088	1.1026453424475593	11548	0.7582749343011008	0.9304093021962138
School Aged	Pre-School	1.6355437597842521	414	4949	1846	36092	2021-2022	Manitoba	1.6032636550115686	1088	1.4615939239068045	138	1.0672885885689058	1.4832908613696312
School Aged	School Aged	1.6032636550115686	1088	4949	4949	36092	2021-2022	Manitoba	1.6032636550115686	1088	1.6032636550115686	1088	1	1.4540157141123717
School Aged	Seniors	0.5268862642484545	712	4949	9855	36092	2021-2022	Manitoba	1.6032636550115686	1088	1.7488381429252833	4706	0.3143617324347023	0.4778383800895733
Seniors	Adult	0.7819268342723424	4151	9855	19442	36092	2021-2022	Manitoba	1.7488381429252833	4706	1.1026453424475593	11548	0.5484351133600218	0.7091372032068689
Seniors	Pre-School	0.5673991731680329	286	9855	1846	36092	2021-2022	Manitoba	1.7488381429252833	4706	1.4615939239068045	138	0.3534721566171729	0.5145799391022393
Seniors	School Aged	0.5268862642484545	712	9855	4949	36092	2021-2022	Manitoba	1.7488381429252833	4706	1.6032636550115686	1088	0.3143617324347023	0.4778383800895733
Seniors	Seniors	1.7488381429252833	4706	9855	9855	36092	2021-2022	Manitoba	1.7488381429252833	4706	1.7488381429252833	4706	1	1.586038661391667
Adult	Adult	1.0399442099967335	8826	10669	10669	13412	2021-2022	District of Columbia	1.0399442099967335	8826	1.0399442099967335	8826	1	1
Adult	Pre-School	0.8799702994657419	224	10669	320	13412	2021-2022	District of Columbia	1.0399442099967335	8826	6.286884765625	48	0.24020495152640578	0.8461706801257213
Adult	School Aged	0.8077536800223127	1057	10669	1645	13412	2021-2022	District of Columbia	1.0399442099967335	8826	2.2898328729409374	462	0.48516982362655825	0.7767278977637174
Adult	Seniors	0.9080852172199156	562	10669	778	13412	2021-2022	District of Columbia	1.0399442099967335	8826	2.703301260234865	122	0.48518603679161415	0.8732057051625567
Pre-School	Adult	0.8799702994657419	224	320	10669	13412	2021-2022	District of Columbia	6.286884765625	48	1.0399442099967335	8826	0.24020495152640578	0.8461706801257213
Pre-School	Pre-School	6.286884765625	48	320	320	13412	2021-2022	District of Columbia	6.286884765625	48	6.286884765625	48	1	6.045405806571823
Pre-School	School Aged	1.0191508358662613	40	320	1645	13412	2021-2022	District of Columbia	6.286884765625	48	2.2898328729409374	462	0.23765521469042264	0.980005298427944
Pre-School	Seniors	0.4309808804627249	8	320	778	13412	2021-2022	District of Columbia	6.286884765625	48	2.703301260234865	122	0.095878078434201	0.4144269243674895
School Aged	Adult	0.8077536800223127	1057	1645	10669	13412	2021-2022	District of Columbia	2.2898328729409374	462	1.0399442099967335	8826	0.48516982362655825	0.7767278977637174
School Aged	Pre-School	1.0191508358662613	40	1645	320	13412	2021-2022	District of Columbia	2.2898328729409374	462	6.286884765625	48	0.23765521469042264	0.980005298427944
School Aged	School Aged	2.2898328729409374	462	1645	1645	13412	2021-2022	District of Columbia	2.2898328729409374	462	2.2898328729409374	462	1	2.2018804960201948
School Aged	Seniors	0.9012533110383573	86	1645	778	13412	2021-2022	District of Columbia	2.2898328729409374	462	2.703301260234865	122	0.3609970359298678	0.8666362121879482
Seniors	Adult	0.9080852172199156	562	778	10669	13412	2021-2022	District of Columbia	2.703301260234865	122	1.0399442099967335	8826	0.48518603679161415	0.8732057051625567
Seniors	Pre-School	0.4309808804627249	8	778	320	13412	2021-2022	District of Columbia	2.703301260234865	122	6.286884765625	48	0.095878078434201	0.4144269243674895
Seniors	School Aged	0.9012533110383573	86	778	1645	13412	2021-2022	District of Columbia	2.703301260234865	122	2.2898328729409374	462	0.3609970359298678	0.8666362121879482
Seniors	Seniors	2.703301260234865	122	778	778	13412	2021-2022	District of Columbia	2.703301260234865	122	2.703301260234865	122	1	2.5994675812881884
Adult	Adult	1.0341571633836593	49108	70025	70025	103262	2021-2022	Quebec	1.0341571633836593	49108	1.0341571633836593	49108	1	1
Adult	Pre-School	0.9684046393499617	2307	70025	3513	103262	2021-2022	Quebec	1.0341571633836593	49108	1.6567212554985675	198	0.7197684091221265	0.9364192152200911
Adult	School Aged	0.9462599058647501	9085	70025	14158	103262	2021-2022	Quebec	1.0341571633836593	49108	1.5980063882994178	3102	0.7189978033543437	0.915005899846675
Adult	Seniors	0.9023507288906704	9525	70025	15566	103262	2021-2022	Quebec	1.0341571633836593	49108	1.8470361182630701	4334	0.6263729230792437	0.8725469985028858
Pre-School	Adult	0.9684046393499617	2307	3513	70025	103262	2021-2022	Quebec	1.6567212554985675	198	1.0341571633836593	49108	0.7197684091221265	0.9364192152200911
Pre-School	Pre-School	1.6567212554985675	198	3513	3513	103262	2021-2022	Quebec	1.6567212554985675	198	1.6567212554985675	198	1	1.6020014308830397
Pre-School	School Aged	1.3204367311340957	636	3513	14158	103262	2021-2022	Quebec	1.6567212554985675	198	1.5980063882994178	3102	0.8113961447129016	1.2768240436625302
Pre-School	Seniors	0.7024708504550873	372	3513	15566	103262	2021-2022	Quebec	1.6567212554985675	198	1.8470361182630701	4334	0.4009814467837502	0.6792689499501919
School Aged	Adult	0.9462599058647501	9085	14158	70025	103262	2021-2022	Quebec	1.5980063882994178	3102	1.0341571633836593	49108	0.7189978033543437	0.915005899846675
School Aged	Pre-School	1.3204367311340957	636	14158	3513	103262	2021-2022	Quebec	1.5980063882994178	3102	1.6567212554985675	198	0.8113961447129016	1.2768240436625302
School Aged	School Aged	1.5980063882994178	3102	14158	14158	103262	2021-2022	Quebec	1.5980063882994178	3102	1.5980063882994178	3102	1	1.545225856262408
School Aged	Seniors	0.6255224008948622	1335	14158	15566	103262	2021-2022	Quebec	1.5980063882994178	3102	1.8470361182630701	4334	0.36314350241153764	0.6048620297211066
Seniors	Adult	0.9023507288906704	9525	15566	70025	103262	2021-2022	Quebec	1.8470361182630701	4334	1.0341571633836593	49108	0.6263729230792437	0.8725469985028858
Seniors	Pre-School	0.7024708504550873	372	15566	3513	103262	2021-2022	Quebec	1.8470361182630701	4334	1.6567212554985675	198	0.4009814467837502	0.6792689499501919
Seniors	School Aged	0.6255224008948622	1335	15566	14158	103262	2021-2022	Quebec	1.8470361182630701	4334	1.5980063882994178	3102	0.36314350241153764	0.6048620297211066
Seniors	Seniors	1.8470361182630701	4334	15566	15566	103262	2021-2022	Quebec	1.8470361182630701	4334	1.8470361182630701	4334	1	1.7860303865417824
Adult	Adult	1.0302045049299065	38416	59420	59420	94684	2021-2022	New Jersey	1.0302045049299065	38416	1.0302045049299065	38416	1	1
Adult	Pre-School	0.9720835064385761	2187	59420	3585	94684	2021-2022	New Jersey	1.0302045049299065	38416	1.5470971757808474	210	0.7543420420775113	0.9435830476248162
Adult	School Aged	0.9616421462710345	11173	59420	18514	94684	2021-2022	New Jersey	1.0302045049299065	38416	1.2922195179391731	4678	0.8281365821242579	0.9334478170782831
Adult	Seniors	0.9252173427829955	7644	59420	13165	94684	2021-2022	New Jersey	1.0302045049299065	38416	1.778767834530007	3256	0.6587585999233363	0.8980909502487041
Pre-School	Adult	0.9720835064385761	2187	3585	59420	94684	2021-2022	New Jersey	1.5470971757808474	210	1.0302045049299065	38416	0.7543420420775113	0.9435830476248162
Pre-School	Pre-School	1.5470971757808474	210	3585	3585	94684	2021-2022	New Jersey	1.5470971757808474	210	1.5470971757808474	210	1	1.5017379252152556
Pre-School	School Aged	1.1312546319879457	793	3585	18514	94684	2021-2022	New Jersey	1.5470971757808474	210	1.2922195179391731	4678	0.796849914269899	1.0980874443612674
Pre-School	Seniors	0.7924350574539121	395	3585	13165	94684	2021-2022	New Jersey	1.5470971757808474	210	1.778767834530007	3256	0.4765286955406807	0.7692017008873672
School Aged	Adult	0.9616421462710345	11173	18514	59420	94684	2021-2022	New Jersey	1.2922195179391731	4678	1.0302045049299065	38416	0.8281365821242579	0.9334478170782831
School Aged	Pre-School	1.1312546319879457	793	18514	3585	94684	2021-2022	New Jersey	1.2922195179391731	4678	1.5470971757808474	210	0.796849914269899	1.0980874443612674
School Aged	School Aged	1.2922195179391731	4678	18514	18514	94684	2021-2022	New Jersey	1.2922195179391731	4678	1.2922195179391731	4678	1	1.254333010344479
School Aged	Seniors	0.7264355392195376	1870	18514	13165	94684	2021-2022	New Jersey	1.2922195179391731	4678	1.778767834530007	3256	0.47309575445529484	0.7051372186233676
Seniors	Adult	0.9252173427829955	7644	13165	59420	94684	2021-2022	New Jersey	1.778767834530007	3256	1.0302045049299065	38416	0.6587585999233363	0.8980909502487041
Seniors	Pre-School	0.7924350574539121	395	13165	3585	94684	2021-2022	New Jersey	1.778767834530007	3256	1.5470971757808474	210	0.4765286955406807	0.7692017008873672
Seniors	School Aged	0.7264355392195376	1870	13165	18514	94684	2021-2022	New Jersey	1.778767834530007	3256	1.2922195179391731	4678	0.47309575445529484	0.7051372186233676
Seniors	Seniors	1.778767834530007	3256	13165	13165	94684	2021-2022	New Jersey	1.778767834530007	3256	1.778767834530007	3256	1	1.7266162456269125
Adult	Adult	1.0666625858325114	9128	12398	12398	17962	2021-2022	Oregon	1.0666625858325114	9128	1.0666625858325114	9128	1	1
Adult	Pre-School	0.9810929025508343	279	12398	412	17962	2021-2022	Oregon	1.0666625858325114	9128	2.7512783957017626	26	0.5139382234015432	0.9197781150119825
Adult	School Aged	0.977821096846432	1144	12398	1695	17962	2021-2022	Oregon	1.0666625858325114	9128	1.8630805509872	298	0.6675131922369647	0.916710785429171
Adult	Seniors	0.7740528054600985	1847	12398	3457	17962	2021-2022	Oregon	1.0666625858325114	9128	2.062101613031844	1372	0.49479778996515983	0.7256772814019382
Pre-School	Adult	0.9810929025508343	279	412	12398	17962	2021-2022	Oregon	2.7512783957017626	26	1.0666625858325114	9128	0.5139382234015432	0.9197781150119825
Pre-School	Pre-School	2.7512783957017626	26	412	412	17962	2021-2022	Oregon	2.7512783957017626	26	2.7512783957017626	26	1	2.5793333639376113
Pre-School	School Aged	1.5689821576882321	61	412	1695	17962	2021-2022	Oregon	2.7512783957017626	26	1.8630805509872	298	0.6800433931625786	1.4709264002764935
Pre-School	Seniors	0.5801181505935614	46	412	3457	17962	2021-2022	Oregon	2.7512783957017626	26	2.062101613031844	1372	0.2410439855323992	0.5438628468821651
School Aged	Adult	0.977821096846432	1144	1695	12398	17962	2021-2022	Oregon	1.8630805509872	298	1.0666625858325114	9128	0.6675131922369647	0.916710785429171
School Aged	Pre-School	1.5689821576882321	61	1695	412	17962	2021-2022	Oregon	1.8630805509872	298	2.7512783957017626	26	0.6800433931625786	1.4709264002764935
School Aged	School Aged	1.8630805509872	298	1695	1695	17962	2021-2022	Oregon	1.8630805509872	298	1.8630805509872	298	1	1.7466446988323852
School Aged	Seniors	0.588554879458804	192	1695	3457	17962	2021-2022	Oregon	1.8630805509872	298	2.062101613031844	1372	0.2998866574162638	0.5517723104532135
Seniors	Adult	0.7740528054600985	1847	3457	12398	17962	2021-2022	Oregon	2.062101613031844	1372	1.0666625858325114	9128	0.49479778996515983	0.7256772814019382
Seniors	Pre-School	0.5801181505935614	46	3457	412	17962	2021-2022	Oregon	2.062101613031844	1372	2.7512783957017626	26	0.2410439855323992	0.5438628468821651
Seniors	School Aged	0.588554879458804	192	3457	1695	17962	2021-2022	Oregon	2.062101613031844	1372	1.8630805509872	298	0.2998866574162638	0.5517723104532135
Seniors	Seniors	2.062101613031844	1372	3457	3457	17962	2021-2022	Oregon	2.062101613031844	1372	2.062101613031844	1372	1	1.9332276583249708
Adult	Adult	1.0211331042554506	85400	108349	108349	140370	2021-2022	Texas	1.0211331042554506	85400	1.0211331042554506	85400	1	1
Adult	Pre-School	0.9398719522257237	2085	108349	2874	140370	2021-2022	Texas	1.0211331042554506	85400	2.583118802267734	152	0.5215351072019627	0.9204206075671422
Adult	School Aged	0.9338781596851359	14259	108349	19781	140370	2021-2022	Texas	1.0211331042554506	85400	1.455042776028573	4056	0.7542906520662965	0.9145508609928616
Adult	Seniors	0.9136251822032372	6605	108349	9366	140370	2021-2022	Texas	1.0211331042554506	85400	2.5666719173475796	1604	0.5092947786750295	0.8947170338478041
Pre-School	Adult	0.9398719522257237	2085	2874	108349	140370	2021-2022	Texas	2.583118802267734	152	1.0211331042554506	85400	0.5215351072019627	0.9204206075671422
Pre-School	Pre-School	2.583118802267734	152	2874	2874	140370	2021-2022	Texas	2.583118802267734	152	2.583118802267734	152	1	2.529659249614858
Pre-School	School Aged	1.167885967910907	473	2874	19781	140370	2021-2022	Texas	2.583118802267734	152	1.455042776028573	4056	0.5784245851814757	1.1437157046851987
Pre-School	Seniors	0.8552188203203491	164	2874	9366	140370	2021-2022	Texas	2.583118802267734	152	2.5666719173475796	1604	0.3321373107698767	0.8375194347889874
School Aged	Adult	0.9338781596851359	14259	19781	108349	140370	2021-2022	Texas	1.455042776028573	4056	1.0211331042554506	85400	0.7542906520662965	0.9145508609928616
School Aged	Pre-School	1.167885967910907	473	19781	2874	140370	2021-2022	Texas	1.455042776028573	4056	2.583118802267734	152	0.5784245851814757	1.1437157046851987
School Aged	School Aged	1.455042776028573	4056	19781	19781	140370	2021-2022	Texas	1.455042776028573	4056	1.455042776028573	4056	1	1.4249295904371873
School Aged	Seniors	0.7523521304817756	993	19781	9366	140370	2021-2022	Texas	1.455042776028573	4056	2.5666719173475796	1604	0.37414495449958957	0.7367816471196926
Seniors	Adult	0.9136251822032372	6605	9366	108349	140370	2021-2022	Texas	2.5666719173475796	1604	1.0211331042554506	85400	0.5092947786750295	0.8947170338478041
Seniors	Pre-School	0.8552188203203491	164	9366	2874	140370	2021-2022	Texas	2.5666719173475796	1604	2.583118802267734	152	0.3321373107698767	0.8375194347889874
Seniors	School Aged	0.7523521304817756	993	9366	19781	140370	2021-2022	Texas	2.5666719173475796	1604	1.455042776028573	4056	0.37414495449958957	0.7367816471196926
Seniors	Seniors	2.5666719173475796	1604	9366	9366	140370	2021-2022	Texas	2.5666719173475796	1604	2.5666719173475796	1604	1	2.513552745133108
Adult	Adult	1.0250845752405244	29466	37660	37660	49340	2021-2022	Tennessee	1.0250845752405244	29466	1.0250845752405244	29466	1	1
Adult	Pre-School	0.9675676636825734	579	37660	784	49340	2021-2022	Tennessee	1.0250845752405244	29466	2.247632822261558	28	0.5912931342138336	0.9438905696688926
Adult	School Aged	0.9600655053236496	4259	37660	5812	49340	2021-2022	Tennessee	1.0250845752405244	29466	1.484026480798443	1016	0.7652634609480112	0.9365719946555446
Adult	Seniors	0.8648389530659222	3356	37660	5084	49340	2021-2022	Tennessee	1.0250845752405244	29466	2.397605398463949	1256	0.5053562897663691	0.8436757063318385
Pre-School	Adult	0.9675676636825734	579	784	37660	49340	2021-2022	Tennessee	2.247632822261558	28	1.0250845752405244	29466	0.5912931342138336	0.9438905696688926
Pre-School	Pre-School	2.247632822261558	28	784	784	49340	2021-2022	Tennessee	2.247632822261558	28	2.247632822261558	28	1	2.1926315901633546
Pre-School	School Aged	1.3102160642302345	121	784	5812	49340	2021-2022	Tennessee	2.247632822261558	28	1.484026480798443	1016	0.7022163374645929	1.2781541112574124
Pre-School	Seniors	0.6932114456718959	56	784	5084	49340	2021-2022	Tennessee	2.247632822261558	28	2.397605398463949	1256	0.2984610961732887	0.6762480505662098
School Aged	Adult	0.9600655053236496	4259	5812	37660	49340	2021-2022	Tennessee	1.484026480798443	1016	1.0250845752405244	29466	0.7652634609480112	0.9365719946555446
School Aged	Pre-School	1.3102160642302345	121	5812	784	49340	2021-2022	Tennessee	1.484026480798443	1016	2.247632822261558	28	0.7022163374645929	1.2781541112574124
School Aged	School Aged	1.484026480798443	1016	5812	5812	49340	2021-2022	Tennessee	1.484026480798443	1016	1.484026480798443	1016	1	1.4477112588005072
School Aged	Seniors	0.6946424974401155	416	5812	5084	49340	2021-2022	Tennessee	1.484026480798443	1016	2.397605398463949	1256	0.35791260946265474	0.6776440834427009
Seniors	Adult	0.8648389530659222	3356	5084	37660	49340	2021-2022	Tennessee	2.397605398463949	1256	1.0250845752405244	29466	0.5053562897663691	0.8436757063318385
Seniors	Pre-School	0.6932114456718959	56	5084	784	49340	2021-2022	Tennessee	2.397605398463949	1256	2.247632822261558	28	0.2984610961732887	0.6762480505662098
Seniors	School Aged	0.6946424974401155	416	5084	5812	49340	2021-2022	Tennessee	2.397605398463949	1256	1.484026480798443	1016	0.35791260946265474	0.6776440834427009
Seniors	Seniors	2.397605398463949	1256	5084	5084	49340	2021-2022	Tennessee	2.397605398463949	1256	2.397605398463949	1256	1	2.3389342268674542
Adult	Adult	1.1128329196862312	16526	23814	23814	38188	2021-2022	West Virginia	1.1128329196862312	16526	1.1128329196862312	16526	1	1
Adult	Pre-School	0.959278919770461	600	23814	1003	38188	2021-2022	West Virginia	1.1128329196862312	16526	5.618066041158677	148	0.28503738515487853	0.862015225107588
Adult	School Aged	0.93403309006581825	2730	23814	4687	38188	2021-2022	West Virginia	1.1128329196862312	16526	2.308527702310578	1328	0.5460009588353117	0.8393291333699704
Adult	Seniors	0.7308875136909544	3958	23814	8684	38188	2021-2022	West Virginia	1.1128329196862312	16526	2.0812732814850756	4110	0.45764759695399704	0.6567809962856165
Pre-School	Adult	0.959278919770461	600	1003	23814	38188	2021-2022	West Virginia	5.618066041158677	148	1.1128329196862312	16526	0.28503738515487853	0.862015225107588
Pre-School	Pre-School	5.618066041158677	148	1003	1003	38188	2021-2022	West Virginia	5.618066041158677	148	5.618066041158677	148	1	5.048436240314241
Pre-School	School Aged	1.088518740769371	134	1003	4687	38188	2021-2022	West Virginia	5.618066041158677	148	2.308527702310578	1328	0.27464981201192634	0.9781510966410701
Pre-School	Seniors	0.5305076249831804	121	1003	8684	38188	2021-2022	West Virginia	5.618066041158677	148	2.0812732814850756	4110	0.13780601237380402	0.4767181268619908
School Aged	Adult	0.93403309006581825	2730	4687	23814	38188	2021-2022	West Virginia	2.308527702310578	1328	1.1128329196862312	16526	0.5460009588353117	0.8393291333699704
School Aged	Pre-School	1.088518740769371	134	4687	1003	38188	2021-2022	West Virginia	2.308527702310578	1328	5.618066041158677	148	0.27464981201192634	0.9781510966410701
