x	y	RR	N_pairs	N_x	N_y	N_total	date	trajectory_type	nRR_fixed	RR_lower	RR_upper	nRR_fixed_lower	nRR_fixed_upper
Seniors	Pre-School	0.8184837207301201	18	956	389	16910	2021-06-02	Persistent Low	0.8008327726698063	0.4625161776141966	1.0701486825433124	0.4543134832051047	1.045666808475241
Seniors	School Aged	0.7605905094181841	125	956	2907	16910	2021-06-02	Persistent Low	0.7441880529772273	0.656645943973358	0.8326450938660358	0.6428004198131567	0.8145636029122355
Seniors	Seniors	2.257292633182192	122	956	956	16910	2021-06-02	Persistent Low	2.208613161598217	1.9744602070904202	2.4073366374362726	1.928160943709396	2.3626816405002793
Adult	Adult	1.0358791008827894	19558	25582	25582	34662	2021-06-02	Other	1	1.0310290954941852	1.040828903072279	1	1
Adult	Pre-School	0.892839209892842	541	25582	821	34662	2021-06-02	Other	0.8619144928514852	0.8541944762029791	0.9129181369508299	0.8274973488219264	0.8811105722946648
Adult	School Aged	0.9068738428496961	3544	25582	5295	34662	2021-06-02	Other	0.8754630169455553	0.887621551616121	0.9192871029349076	0.8533544803654687	0.8885943038747068
Adult	Seniors	0.8863775331866588	1939	25582	2964	34662	2021-06-02	Other	0.8556766252270912	0.8560392404408338	0.9143324937849313	0.8231372261835551	0.886828659581869
Pre-School	Adult	0.892839209892842	541	821	25582	34662	2021-06-02	Other	0.8619144928514852	0.8541944762029791	0.9129181369508299	0.8274973488219264	0.8811105722946648
Pre-School	Pre-School	3.291148461295381	64	821	821	34662	2021-06-02	Other	3.177154996650306	2.6287537536359764	4.24628515481266	2.5402176543767725	4.103667347845336
Pre-School	School Aged	1.4272419341667444	179	821	5295	34662	2021-06-02	Other	1.3778074419596171	1.2660325948924966	1.5672732179623452	1.2239093924886595	1.5164546976477271
Pre-School	Seniors	0.5270287707463167	37	821	2964	34662	2021-06-02	Other	0.5087744026278511	0.38501966317165826	0.6519625018022871	0.3721250790820993	0.6314217321083677
School Aged	Adult	0.9068738428496961	3544	5295	25582	34662	2021-06-02	Other	0.8754630169455553	0.887621551616121	0.9192871029349076	0.8533544803654687	0.8885943038747068
School Aged	Pre-School	1.4272419341667444	179	5295	821	34662	2021-06-02	Other	1.3778074419596171	1.2660325948924966	1.5672732179623452	1.2239093924886595	1.5164546976477271
School Aged	School Aged	1.5330043397971076	1240	5295	5295	34662	2021-06-02	Other	1.4799066208505043	1.466676607823056	1.6309768751105533	1.417569418774393	1.5711396439914442
School Aged	Seniors	0.7332424090661753	332	5295	2964	34662	2021-06-02	Other	0.7078455472663718	0.6905445073149166	0.7974630018699473	0.6671061022735016	0.7681040030199302
Seniors	Adult	0.8863775331866588	1939	2964	25582	34662	2021-06-02	Other	0.8556766252270912	0.8560392404408338	0.9143324937849313	0.8231372261835551	0.886828659581869
Seniors	Pre-School	0.5270287707463167	37	2964	821	34662	2021-06-02	Other	0.5087744026278511	0.38501966317165826	0.6519625018022871	0.3721250790820993	0.6314217321083677
Seniors	School Aged	0.7332424090661753	332	2964	5295	34662	2021-06-02	Other	0.7078455472663718	0.6905445073149166	0.7974630018699473	0.6671061022735016	0.7681040030199302
Seniors	Seniors	2.5882193383125625	656	2964	2964	34662	2021-06-02	Other	2.4985727930091928	2.2857970858770864	2.8960308211496586	2.211210336534843	2.789263698237414
Adult	Adult	1.0399430300806032	8928	11304	11304	14884	2021-06-09	Persistent High	1	1.0318024266949264	1.04706857074145	1	1
Adult	Pre-School	0.852541215435295	180	11304	278	14884	2021-06-09	Persistent High	0.8197960761073776	0.7797528764398383	0.9256646833407951	0.7481354335336013	0.8923695424652225
Adult	School Aged	0.9060444317461457	1465	11304	2129	14884	2021-06-09	Persistent High	0.8712442946763349	0.8840863184703602	0.9319531478756062	0.8496090831175405	0.9032283506818433
Adult	Seniors	0.8205535283438585	731	11304	1173	14884	2021-06-09	Persistent High	0.7890369997289752	0.781569623136814	0.8716249161317904	0.7483401165005117	0.8433882446306477
Pre-School	Adult	0.852541215435295	180	278	11304	14884	2021-06-09	Persistent High	0.8197960761073776	0.7797528764398383	0.9256646833407951	0.7481354335336013	0.8923695424652225
Pre-School	Pre-School	3.081426944775115	16	278	278	14884	2021-06-09	Persistent High	2.963072837303676	0.4788785285966242	4.831992161921929	0.46153571388978104	4.636199664639166
Pre-School	School Aged	1.0059118510733922	40	278	2129	14884	2021-06-09	Persistent High	0.9672759199082537	0.7404777201194974	1.2140456957033456	0.7124688451122739	1.1676189749907504
Pre-School	Seniors	1.917020859016112	42	278	1173	14884	2021-06-09	Persistent High	1.8433902661644157	1.4858596475382453	2.4462497376334205	1.428614939172597	2.3449525473609527
School Aged	Adult	0.9060444317461457	1465	2129	11304	14884	2021-06-09	Persistent High	0.8712442946763349	0.8840863184703602	0.9319531478756062	0.8496090831175405	0.9032283506818433
School Aged	Pre-School	1.0059118510733922	40	2129	278	14884	2021-06-09	Persistent High	0.9672759199082537	0.7404777201194974	1.2140456957033456	0.7124688451122739	1.1676189749907504
School Aged	School Aged	1.6353011412110512	498	2129	2129	14884	2021-06-09	Persistent High	1.5724910825973837	1.5085738962372273	1.7542104146670066	1.455702849191308	1.6848429503588052
School Aged	Seniors	0.7509599301970875	126	2129	1173	14884	2021-06-09	Persistent High	0.722116412606643	0.6423576466075775	0.8440165280487153	0.6195887902407464	0.8131708016246815
Seniors	Adult	0.8205535283438585	731	1173	11304	14884	2021-06-09	Persistent High	0.7890369997289752	0.781569623136814	0.8716249161317904	0.7483401165005117	0.8433882446306477
Seniors	Pre-School	1.917020859016112	42	1173	278	14884	2021-06-09	Persistent High	1.8433902661644157	1.4858596475382453	2.4462497376334205	1.428614939172597	2.3449525473609527
Seniors	School Aged	0.7509599301970875	126	1173	2129	14884	2021-06-09	Persistent High	0.722116412606643	0.6423576466075775	0.8440165280487153	0.6195887902407464	0.8131708016246815
Seniors	Seniors	2.963973431768645	274	1173	1173	14884	2021-06-09	Persistent High	2.850130580267378	2.479623080004969	3.5697739338662178	2.391939142940549	3.430806532855868
Adult	Adult	1.0122666032343874	2248	2967	2967	3964	2021-06-09	Rising In-Person	1	0.9983927314404617	1.0251033457478194	1	1
Adult	Pre-School	0.912418719738259	28	2967	41	3964	2021-06-09	Rising In-Person	0.9013620688689175	0.777636758432682	1.0497945071763888	0.767123877631869	1.0398939875704554
Adult	School Aged	0.898918915214619	364	2967	541	3964	2021-06-09	Rising In-Person	0.8880258543968549	0.8463231427539741	0.9719318806091128	0.8256863734108029	0.9729796360059701
Adult	Seniors	1.0527277969308986	327	2967	415	3964	2021-06-09	Rising In-Person	1.0399708866885757	1.0163602457410472	1.1070545015418665	0.9970393151189259	1.101124897777223
Pre-School	Adult	0.912418719738259	28	41	2967	3964	2021-06-09	Rising In-Person	0.9013620688689175	0.777636758432682	1.0497945071763888	0.767123877631869	1.0398939875704554
Pre-School	Pre-School	9.433075550267699	4	41	41	3964	2021-06-09	Rising In-Person	9.318765945776734	0.002242476851851853	20.50134639867288	0.002231955799888539	20.268019710213284
Pre-School	School Aged	1.251025652585546	7	41	541	3964	2021-06-09	Rising In-Person	1.2358657774426987	0.913261890226176	1.870615534682574	0.9036009663081244	1.8555382412401684
Pre-School	Seniors	0.46600058771672054	2	41	415	3964	2021-06-09	Rising In-Person	0.46035361260339774	1.5257020207515258e-4	0.9229634077031306	1.5081239689789273e-4	0.9143801098248494
School Aged	Adult	0.898918915214619	364	541	2967	3964	2021-06-09	Rising In-Person	0.8880258543968549	0.8463231427539741	0.9719318806091128	0.8256863734108029	0.9729796360059701
School Aged	Pre-School	1.251025652585546	7	541	41	3964	2021-06-09	Rising In-Person	1.2358657774426987	0.913261890226176	1.870615534682574	0.9036009663081244	1.8555382412401684
School Aged	School Aged	1.8148666978724277	134	541	541	3964	2021-06-09	Rising In-Person	1.79287422115239	1.4796432336358185	2.132348943374867	1.4775938702734992	2.090784696313532
School Aged	Seniors	0.6356145469122331	36	541	415	3964	2021-06-09	Rising In-Person	0.6279121971240795	0.45327723619032256	0.7831966542238625	0.4470548291018098	0.7734935149242106
Seniors	Adult	1.0527277969308986	327	415	2967	3964	2021-06-09	Rising In-Person	1.0399708866885757	1.0163602457410472	1.1070545015418665	0.9970393151189259	1.101124897777223
Seniors	Pre-School	0.46600058771672054	2	415	41	3964	2021-06-09	Rising In-Person	0.46035361260339774	1.5257020207515258e-4	0.9229634077031306	1.5081239689789273e-4	0.9143801098248494
Seniors	School Aged	0.6356145469122331	36	415	541	3964	2021-06-09	Rising In-Person	0.6279121971240795	0.45327723619032256	0.7831966542238625	0.4470548291018098	0.7734935149242106
Seniors	Seniors	1.15082595442009	50	415	415	3964	2021-06-09	Rising In-Person	1.1368802949173455	0.8977271025566619	1.4751396807841193	0.8896951920441543	1.4395107898283954
Adult	Adult	1.017814439410369	10312	13147	13147	17060	2021-06-09	Persistent Low	1	1.0132472953772458	1.0248083118835316	1	1
Adult	Pre-School	0.9649923029669581	293	13147	394	17060	2021-06-09	Persistent Low	0.9481023903787302	0.9166597549006311	1.006476849423681	0.8975134464460057	0.9919115231753115
Adult	School Aged	0.9306019340848755	1894	13147	2641	17060	2021-06-09	Persistent Low	0.9143139437322026	0.9043365057643308	0.9443771039934175	0.8824483889422202	0.9281589863995532
Adult	Seniors	0.9577075102923261	648	13147	878	17060	2021-06-09	Persistent Low	0.9409451008055423	0.9180387680476519	1.0012055047853752	0.90021153072731	0.9875185250203669
Pre-School	Adult	0.9649923029669581	293	394	13147	17060	2021-06-09	Persistent Low	0.9481023903787302	0.9166597549006311	1.006476849423681	0.8975134464460057	0.9919115231753115
Pre-School	Pre-School	2.197950217733	20	394	394	17060	2021-06-09	Persistent Low	2.159480287002311	1.1756693973327086	3.647512018219051	1.1595484068697663	3.5693813611950054
Pre-School	School Aged	1.0164979424421992	62	394	2641	17060	2021-06-09	Persistent Low	0.9987065452039249	0.8329285589123866	1.2725471064717944	0.8169618309738831	1.2486602752031777
Pre-School	Seniors	0.9370078512540037	19	394	878	17060	2021-06-09	Persistent Low	0.9206077404411973	0.515454880961519	1.2496289652951211	0.505708548798245	1.2268730116108668
School Aged	Adult	0.9306019340848755	1894	2641	13147	17060	2021-06-09	Persistent Low	0.9143139437322026	0.9043365057643308	0.9443771039934175	0.8824483889422202	0.9281589863995532
School Aged	Pre-School	1.0164979424421992	62	2641	394	17060	2021-06-09	Persistent Low	0.9987065452039249	0.8329285589123866	1.2725471064717944	0.8169618309738831	1.2486602752031777
School Aged	School Aged	1.4039581463827124	574	2641	2641	17060	2021-06-09	Persistent Low	1.379385172798335	1.2880335428972955	1.5994826105925002	1.2659189209856572	1.5737372312115996
School Aged	Seniors	0.8166563021013473	111	2641	878	17060	2021-06-09	Persistent Low	0.8023626610902133	0.5844948687417344	0.9410796383758095	0.5768453331713846	0.9196384087848909
Seniors	Adult	0.9577075102923261	648	878	13147	17060	2021-06-09	Persistent Low	0.9409451008055423	0.9180387680476519	1.0012055047853752	0.90021153072731	0.9875185250203669
Seniors	Pre-School	0.9370078512540037	19	878	394	17060	2021-06-09	Persistent Low	0.9206077404411973	0.515454880961519	1.2496289652951211	0.505708548798245	1.2268730116108668
Seniors	School Aged	0.8166563021013473	111	878	2641	17060	2021-06-09	Persistent Low	0.8023626610902133	0.5844948687417344	0.9410796383758095	0.5768453331713846	0.9196384087848909
Seniors	Seniors	2.2130450236352033	100	878	878	17060	2021-06-09	Persistent Low	2.174310893955527	1.8336401731564336	2.7731084407723134	1.8030786418266402	2.722985401162176
Adult	Adult	1.039077874545635	15158	19847	19847	27002	2021-06-09	Other	1	1.0314564143222302	1.0444566789508636	1	1
Adult	Pre-School	0.9158442142359062	449	19847	667	27002	2021-06-09	Other	0.8814009389203711	0.8709358063196588	0.9556220331696548	0.8356825534473584	0.9218815755412155
Adult	School Aged	0.9082653173259395	2643	19847	3959	27002	2021-06-09	Other	0.8741070708709904	0.8819506906964081	0.9307801860509566	0.845010493961859	0.9015533025349288
Adult	Seniors	0.8591265888674696	1597	19847	2529	27002	2021-06-09	Other	0.8268163627708327	0.8293589707676263	0.883844014413599	0.7959061631499342	0.8557714028192415
Pre-School	Adult	0.9158442142359062	449	667	19847	27002	2021-06-09	Other	0.8814009389203711	0.8709358063196588	0.9556220331696548	0.8356825534473584	0.9218815755412155
Pre-School	Pre-School	3.0346917995275224	50	667	667	27002	2021-06-09	Other	2.9205624273873827	2.2822287696246337	4.370649003606676	2.1971494855570843	4.208044174318131
Pre-School	School Aged	1.370217518166908	134	667	3959	27002	2021-06-09	Other	1.318686069382502	1.2399338562221864	1.5236606290646302	1.1948733785220655	1.4691011475548739
Pre-School	Seniors	0.5442527846397086	34	667	2529	27002	2021-06-09	Other	0.5237844034333787	0.38505641016289827	0.6620669619112063	0.3721978225320601	0.6370816174837033
School Aged	Adult	0.9082653173259395	2643	3959	19847	27002	2021-06-09	Other	0.8741070708709904	0.8819506906964081	0.9307801860509566	0.845010493961859	0.9015533025349288
School Aged	Pre-School	1.370217518166908	134	3959	667	27002	2021-06-09	Other	1.318686069382502	1.2399338562221864	1.5236606290646302	1.1948733785220655	1.4691011475548739
School Aged	School Aged	1.547039077801826	898	3959	3959	27002	2021-06-09	Other	1.4888576840097867	1.4597359570696868	1.6800964230779158	1.4118489262085931	1.6096865094931525
School Aged	Seniors	0.7659139832951654	284	3959	2529	27002	2021-06-09	Other	0.7371093178459622	0.6773690102313867	0.8138166304814876	0.654205982956888	0.7812069521937614
Seniors	Adult	0.8591265888674696	1597	2529	19847	27002	2021-06-09	Other	0.8268163627708327	0.8293589707676263	0.883844014413599	0.7959061631499342	0.8557714028192415
Seniors	Pre-School	0.5442527846397086	34	2529	667	27002	2021-06-09	Other	0.5237844034333787	0.38505641016289827	0.6620669619112063	0.3721978225320601	0.6370816174837033
Seniors	School Aged	0.7659139832951654	284	2529	3959	27002	2021-06-09	Other	0.7371093178459622	0.6773690102313867	0.8138166304814876	0.654205982956888	0.7812069521937614
Seniors	Seniors	2.5921890491023776	614	2529	2529	27002	2021-06-09	Other	2.4947014199834467	2.328620525597684	3.0418122877770752	2.236652904322933	2.919094338807327
Adult	Adult	1.0370338311768206	10892	14242	14242	19312	2021-06-16	Persistent High	1	1.031899345154918	1.0441850574549032	1	1
Adult	Pre-School	0.8574640458626928	215	14242	340	19312	2021-06-16	Persistent High	0.8268428860123561	0.7854481213286717	0.9210304391281177	0.755254848429429	0.8903821457087573
Adult	School Aged	0.9041354027561412	2115	14242	3172	19312	2021-06-16	Persistent High	0.8718475478568843	0.8812824904635501	0.9272395641408346	0.8464982916610575	0.8974642482683906
Adult	Seniors	0.8877465879995868	1020	14242	1558	19312	2021-06-16	Persistent High	0.8560439990585231	0.8325438664162046	0.9205080675838511	0.7983411328149317	0.8894265988837078
Pre-School	Adult	0.8574640458626928	215	340	14242	19312	2021-06-16	Persistent High	0.8268428860123561	0.7854481213286717	0.9210304391281177	0.755254848429429	0.8903821457087573
Pre-School	Pre-School	4.0094204152249135	24	340	340	19312	2021-06-16	Persistent High	3.866238780922937	1.8563309035578643	6.831242665187376	1.7868663023811915	6.606326614738264
Pre-School	School Aged	0.9669618351754321	54	340	3172	19312	2021-06-16	Persistent High	0.932430366401961	0.8170628792383725	1.1543297858783177	0.7905701153049787	1.1086441033085752
Pre-School	Seniors	1.713480706788492	47	340	1558	19312	2021-06-16	Persistent High	1.6522900750923846	1.3560672930829467	2.255807533705682	1.312412088418758	2.172431841095813
School Aged	Adult	0.9041354027561412	2115	3172	14242	19312	2021-06-16	Persistent High	0.8718475478568843	0.8812824904635501	0.9272395641408346	0.8464982916610575	0.8974642482683906
School Aged	Pre-School	0.9669618351754321	54	3172	340	19312	2021-06-16	Persistent High	0.932430366401961	0.8170628792383725	1.1543297858783177	0.7905701153049787	1.1086441033085752
School Aged	School Aged	1.5239875749186211	794	3172	3172	19312	2021-06-16	Persistent High	1.4695639902019475	1.3933151919885503	1.7053242141139093	1.347601336269057	1.6420306202789905
School Aged	Seniors	0.8167196684079404	209	3172	1558	19312	2021-06-16	Persistent High	0.7875535434375668	0.7306964327352099	0.897539104870237	0.7035827178285943	0.8672574379734175
Seniors	Adult	0.8877465879995868	1020	1558	14242	19312	2021-06-16	Persistent High	0.8560439990585231	0.8325438664162046	0.9205080675838511	0.7983411328149317	0.8894265988837078
Seniors	Pre-School	1.713480706788492	47	1558	340	19312	2021-06-16	Persistent High	1.6522900750923846	1.3560672930829467	2.255807533705682	1.312412088418758	2.172431841095813
Seniors	School Aged	0.8167196684079404	209	1558	3172	19312	2021-06-16	Persistent High	0.7875535434375668	0.7306964327352099	0.897539104870237	0.7035827178285943	0.8672574379734175
Seniors	Seniors	2.2435798668844065	282	1558	1558	19312	2021-06-16	Persistent High	2.163458702536641	1.9502493503672111	2.7723188340417937	1.8880383471036115	2.6621955889179594
Adult	Adult	1.025940224795473	1490	2018	2018	2804	2021-06-16	Rising In-Person	1	1.0136583877415615	1.052042682694804	1	1
