x	y	RR	N_pairs	N_x	N_y	N_total	sameState	sameRegion
31y	70y	0.9638090658066156	363	56473	18350	2751448	FALSE	TRUE
31y	71y	0.9522112879558896	378	56473	19341	2751448	FALSE	TRUE
31y	72y	0.9951646233147327	335	56473	16401	2751448	FALSE	TRUE
31y	73y	0.959000831519452	317	56473	16105	2751448	FALSE	TRUE
31y	74y	1.0664192931856507	361	56473	16493	2751448	FALSE	TRUE
31y	75y	1.1289628094404112	327	56473	14112	2751448	FALSE	TRUE
31y	76y	0.956691747844377	233	56473	11866	2751448	FALSE	TRUE
31y	77y	1.0290560804418665	214	56473	10132	2751448	FALSE	TRUE
31y	78y	0.9729479056455211	197	56473	9865	2751448	FALSE	TRUE
31y	79y	0.9490858317873918	182	56473	9343	2751448	FALSE	TRUE
31y	80y	0.9838995861346109	160	56473	7923	2751448	FALSE	TRUE
31y	81y	1.030211749745416	164	56473	7756	2751448	FALSE	TRUE
31y	82y	1.0418512651026737	157	56473	7342	2751448	FALSE	TRUE
31y	83y	1.072075333140314	148	56473	6726	2751448	FALSE	TRUE
31y	84y	0.893972068459365	84	56473	4578	2751448	FALSE	TRUE
31y	85y	0.8805601337587928	103	56473	5699	2751448	FALSE	TRUE
31y	86y	0.7958531834156262	73	56473	4469	2751448	FALSE	TRUE
31y	87y	0.9315555521508275	83	56473	4341	2751448	FALSE	TRUE
31y	88y	0.8230876359569191	62	56473	3670	2751448	FALSE	TRUE
31y	89y	0.9629364437239061	62	56473	3137	2751448	FALSE	TRUE
31y	90y	1.1999651786014072	83	56473	3370	2751448	FALSE	TRUE
31y	91y	0.9018422555471983	41	56473	2215	2751448	FALSE	TRUE
31y	92y	1.1330576275865065	38	56473	1634	2751448	FALSE	TRUE
31y	93y	1.140636609308133	35	56473	1495	2751448	FALSE	TRUE
31y	94y	1.0218983902806056	31	56473	1478	2751448	FALSE	TRUE
31y	95y	0.8081761883777366	14	56473	844	2751448	FALSE	TRUE
31y	96y	0.983749299247571	19	56473	941	2751448	FALSE	TRUE
31y	97y	1.0055089501503134	11	56473	533	2751448	FALSE	TRUE
31y	98y	0.6637803959365984	5	56473	367	2751448	FALSE	TRUE
31y	99y+	1.1256948002562932	32	56473	1385	2751448	FALSE	TRUE
32y	00y	0.9990930921075565	40	57856	1904	2751448	FALSE	TRUE
32y	01y	1.0395275843274365	334	57856	15280	2751448	FALSE	TRUE
32y	02y	1.0015134983273524	266	57856	12631	2751448	FALSE	TRUE
32y	03y	1.0364409788110924	295	57856	13536	2751448	FALSE	TRUE
32y	04y	1.1032267078077287	327	57856	14096	2751448	FALSE	TRUE
32y	05y	0.9966351786200248	322	57856	15365	2751448	FALSE	TRUE
32y	06y	1.026612097737905	395	57856	18298	2751448	FALSE	TRUE
32y	07y	0.9472866807952559	374	57856	18776	2751448	FALSE	TRUE
32y	08y	1.0555807627385434	398	57856	17931	2751448	FALSE	TRUE
32y	09y	1.0575858711930817	490	57856	22034	2751448	FALSE	TRUE
32y	10y	1.0061127565594943	489	57856	23114	2751448	FALSE	TRUE
32y	11y	1.0060610847478464	529	57856	25006	2751448	FALSE	TRUE
32y	12y	1.0109161523539314	485	57856	22816	2751448	FALSE	TRUE
32y	13y	1.0486395304990537	510	57856	23129	2751448	FALSE	TRUE
32y	14y	0.995726254899961	548	57856	26173	2751448	FALSE	TRUE
32y	15y	0.949213770983551	622	57856	31163	2751448	FALSE	TRUE
32y	16y	1.0131598891497076	657	57856	30839	2751448	FALSE	TRUE
32y	17y	0.9177135208024343	581	57856	30108	2751448	FALSE	TRUE
32y	18y	0.9536626863648061	672	57856	33511	2751448	FALSE	TRUE
32y	19y	0.9268271926787011	761	57856	39048	2751448	FALSE	TRUE
32y	20y	0.929113191642452	864	57856	44224	2751448	FALSE	TRUE
32y	21y	0.9437203454782944	1018	57856	51300	2751448	FALSE	TRUE
32y	22y	0.9634826162550001	1091	57856	53851	2751448	FALSE	TRUE
32y	23y	0.9923944156840517	1169	57856	56020	2751448	FALSE	TRUE
32y	24y	1.0319452040931394	1205	57856	55532	2751448	FALSE	TRUE
32y	25y	0.990963927476404	1155	57856	55429	2751448	FALSE	TRUE
32y	26y	1.019978815841766	1201	57856	55997	2751448	FALSE	TRUE
32y	27y	1.04702544025861	1321	57856	60001	2751448	FALSE	TRUE
32y	28y	0.9881895134494706	1174	57856	56499	2751448	FALSE	TRUE
32y	29y	0.9879426321636061	1246	57856	59979	2751448	FALSE	TRUE
32y	30y	1.0661943835430885	1309	57856	58387	2751448	FALSE	TRUE
32y	31y	0.9903287054324378	1176	57856	56473	2751448	FALSE	TRUE
32y	32y	1.0061110491218241	1224	57856	57856	2751448	FALSE	TRUE
32y	33y	0.9946010398598618	1108	57856	52979	2751448	FALSE	TRUE
32y	34y	1.048512809289146	1153	57856	52296	2751448	FALSE	TRUE
32y	35y	1.0082653834554116	1072	57856	50563	2751448	FALSE	TRUE
32y	36y	1.0781813339227664	1098	57856	48431	2751448	FALSE	TRUE
32y	37y	1.0099445296943992	1005	57856	47324	2751448	FALSE	TRUE
32y	38y	1.0830347796194113	1008	57856	44262	2751448	FALSE	TRUE
32y	39y	0.9479009398380261	873	57856	43799	2751448	FALSE	TRUE
32y	40y	1.0245289739831291	954	57856	44283	2751448	FALSE	TRUE
32y	41y	1.0376238445651282	931	57856	42670	2751448	FALSE	TRUE
32y	42y	1.029164796035249	918	57856	42420	2751448	FALSE	TRUE
32y	43y	1.0914869835531633	955	57856	41610	2751448	FALSE	TRUE
32y	44y	0.9361533969927429	786	57856	39929	2751448	FALSE	TRUE
32y	45y	0.9985051930504713	785	57856	37388	2751448	FALSE	TRUE
32y	46y	1.0310390712522413	839	57856	38699	2751448	FALSE	TRUE
32y	47y	1.0069212591064645	835	57856	39437	2751448	FALSE	TRUE
32y	48y	1.1613841098152953	911	57856	37304	2751448	FALSE	TRUE
32y	49y	1.0070352868589607	797	57856	37638	2751448	FALSE	TRUE
32y	50y	0.9985815362437163	812	57856	38671	2751448	FALSE	TRUE
32y	51y	0.9580559081315819	828	57856	41101	2751448	FALSE	TRUE
32y	52y	0.9520766405192995	790	57856	39461	2751448	FALSE	TRUE
32y	53y	0.9547883958220077	753	57856	37506	2751448	FALSE	TRUE
32y	54y	0.9277560955468261	696	57856	35677	2751448	FALSE	TRUE
32y	55y	1.0233170118572472	784	57856	36435	2751448	FALSE	TRUE
32y	56y	0.9692654696561847	756	57856	37093	2751448	FALSE	TRUE
32y	57y	1.033126407642343	751	57856	34570	2751448	FALSE	TRUE
32y	58y	1.0898145522147178	847	57856	36961	2751448	FALSE	TRUE
32y	59y	0.9595147550222604	749	57856	37123	2751448	FALSE	TRUE
32y	60y	0.9611674032727128	688	57856	34041	2751448	FALSE	TRUE
32y	61y	0.960869742138261	695	57856	34398	2751448	FALSE	TRUE
32y	62y	0.937219378035437	598	57856	30344	2751448	FALSE	TRUE
32y	63y	1.0034086770646984	635	57856	30096	2751448	FALSE	TRUE
32y	64y	1.035030343631309	607	57856	27890	2751448	FALSE	TRUE
32y	65y	0.9481326311548184	505	57856	25330	2751448	FALSE	TRUE
32y	66y	0.9250518212243316	444	57856	22826	2751448	FALSE	TRUE
32y	67y	0.9852613323173994	466	57856	22493	2751448	FALSE	TRUE
32y	68y	0.9335949766112752	413	57856	21038	2751448	FALSE	TRUE
32y	69y	0.9414488833832744	379	57856	19145	2751448	FALSE	TRUE
32y	70y	1.0107446327328133	390	57856	18350	2751448	FALSE	TRUE
32y	71y	1.0302627631694992	419	57856	19341	2751448	FALSE	TRUE
32y	72y	1.055465301572441	364	57856	16401	2751448	FALSE	TRUE
32y	73y	0.9006416266196257	305	57856	16105	2751448	FALSE	TRUE
32y	74y	0.9774913989137387	339	57856	16493	2751448	FALSE	TRUE
32y	75y	0.9941372653902315	295	57856	14112	2751448	FALSE	TRUE
32y	76y	0.9338228200362193	233	57856	11866	2751448	FALSE	TRUE
32y	77y	0.999763617006073	213	57856	10132	2751448	FALSE	TRUE
32y	78y	0.9930772582098373	206	57856	9865	2751448	FALSE	TRUE
32y	79y	0.9467591284593596	186	57856	9343	2751448	FALSE	TRUE
32y	80y	0.9063588868949088	151	57856	7923	2751448	FALSE	TRUE
32y	81y	0.9810589140843572	160	57856	7756	2751448	FALSE	TRUE
32y	82y	0.9910371999962936	153	57856	7342	2751448	FALSE	TRUE
32y	83y	1.0252364668978722	145	57856	6726	2751448	FALSE	TRUE
32y	84y	0.9245430218941011	89	57856	4578	2751448	FALSE	TRUE
32y	85y	0.959648281064874	115	57856	5699	2751448	FALSE	TRUE
32y	86y	0.9683758370408636	91	57856	4469	2751448	FALSE	TRUE
32y	87y	0.9750191094750507	89	57856	4341	2751448	FALSE	TRUE
32y	88y	0.9070785204193894	70	57856	3670	2751448	FALSE	TRUE
32y	89y	0.9702381847070083	64	57856	3137	2751448	FALSE	TRUE
32y	90y	1.0724982654161523	76	57856	3370	2751448	FALSE	TRUE
32y	91y	1.2023397469111448	56	57856	2215	2751448	FALSE	TRUE
32y	92y	0.931345533265048	32	57856	1634	2751448	FALSE	TRUE
32y	93y	1.1451812203103264	36	57856	1495	2751448	FALSE	TRUE
32y	94y	0.8365883740472355	26	57856	1478	2751448	FALSE	TRUE
32y	95y	1.2959800054326742	23	57856	844	2751448	FALSE	TRUE
32y	96y	0.859156365644955	17	57856	941	2751448	FALSE	TRUE
32y	97y	1.0706979105269057	12	57856	533	2751448	FALSE	TRUE
32y	98y	0.5183306275017482	4	57856	367	2751448	FALSE	TRUE
32y	99y+	0.8584265603535031	25	57856	1385	2751448	FALSE	TRUE
33y	00y	0.7637454673256456	28	52979	1904	2751448	FALSE	TRUE
33y	01y	0.985671494701694	290	52979	15280	2751448	FALSE	TRUE
33y	02y	1.114266590773926	271	52979	12631	2751448	FALSE	TRUE
33y	03y	1.078135949993032	281	52979	13536	2751448	FALSE	TRUE
33y	04y	1.0279355020500596	279	52979	14096	2751448	FALSE	TRUE
33y	05y	1.024159545941697	303	52979	15365	2751448	FALSE	TRUE
33y	06y	0.9905567392162642	349	52979	18298	2751448	FALSE	TRUE
33y	07y	1.0649156419857269	385	52979	18776	2751448	FALSE	TRUE
33y	08y	1.1179962514655084	386	52979	17931	2751448	FALSE	TRUE
33y	09y	0.9946645940261792	422	52979	22034	2751448	FALSE	TRUE
33y	10y	1.0088550802362828	449	52979	23114	2751448	FALSE	TRUE
33y	11y	1.0155988150340851	489	52979	25006	2751448	FALSE	TRUE
33y	12y	0.9605732672147982	422	52979	22816	2751448	FALSE	TRUE
33y	13y	1.0059553648440234	448	52979	23129	2751448	FALSE	TRUE
33y	14y	0.976268216943201	492	52979	26173	2751448	FALSE	TRUE
33y	15y	0.9632657791932844	578	52979	31163	2751448	FALSE	TRUE
33y	16y	0.9935947264907613	590	52979	30839	2751448	FALSE	TRUE
33y	17y	1.0039189000071878	582	52979	30108	2751448	FALSE	TRUE
33y	18y	0.9546647291621608	616	52979	33511	2751448	FALSE	TRUE
33y	19y	0.9589457156544642	721	52979	39048	2751448	FALSE	TRUE
33y	20y	0.9794123643186967	834	52979	44224	2751448	FALSE	TRUE
33y	21y	0.9809886101105859	969	52979	51300	2751448	FALSE	TRUE
33y	22y	1.0039556082182812	1041	52979	53851	2751448	FALSE	TRUE
33y	23y	1.0568644747850924	1140	52979	56020	2751448	FALSE	TRUE
33y	24y	0.9567310562970948	1023	52979	55532	2751448	FALSE	TRUE
33y	25y	1.0287807979774475	1098	52979	55429	2751448	FALSE	TRUE
33y	26y	1.0007238194923929	1079	52979	55997	2751448	FALSE	TRUE
33y	27y	1.0075162157956936	1164	52979	60001	2751448	FALSE	TRUE
33y	28y	1.0286008489402718	1119	52979	56499	2751448	FALSE	TRUE
33y	29y	1.0684974547964952	1234	52979	59979	2751448	FALSE	TRUE
33y	30y	1.0567149031540233	1188	52979	58387	2751448	FALSE	TRUE
33y	31y	1.0106816627803723	1099	52979	56473	2751448	FALSE	TRUE
33y	32y	0.9946010398598618	1108	52979	57856	2751448	FALSE	TRUE
33y	33y	1.1959516632209493	1220	52979	52979	2751448	FALSE	TRUE
33y	34y	1.1033241899082957	1111	52979	52296	2751448	FALSE	TRUE
33y	35y	1.006585790020713	980	52979	50563	2751448	FALSE	TRUE
33y	36y	1.0444630330613278	974	52979	48431	2751448	FALSE	TRUE
33y	37y	1.0535310514482474	960	52979	47324	2751448	FALSE	TRUE
33y	38y	1.0865194519271633	926	52979	44262	2751448	FALSE	TRUE
33y	39y	0.9794300068676879	826	52979	43799	2751448	FALSE	TRUE
33y	40y	1.0449565249093178	891	52979	44283	2751448	FALSE	TRUE
33y	41y	0.9554425248542993	785	52979	42670	2751448	FALSE	TRUE
33y	42y	0.9402603202914797	768	52979	42420	2751448	FALSE	TRUE
33y	43y	0.987270864747827	791	52979	41610	2751448	FALSE	TRUE
33y	44y	0.9950171232300459	765	52979	39929	2751448	FALSE	TRUE
33y	45y	0.9556827725056911	688	52979	37388	2751448	FALSE	TRUE
33y	46y	0.9783299267088993	729	52979	38699	2751448	FALSE	TRUE
33y	47y	1.0403531199394747	790	52979	39437	2751448	FALSE	TRUE
33y	48y	0.9870709846565314	709	52979	37304	2751448	FALSE	TRUE
33y	49y	0.9645132339812696	699	52979	37638	2751448	FALSE	TRUE
33y	50y	0.9991831139682974	744	52979	38671	2751448	FALSE	TRUE
33y	51y	0.9767527856325802	773	52979	41101	2751448	FALSE	TRUE
33y	52y	1.0252432626874335	779	52979	39461	2751448	FALSE	TRUE
33y	53y	0.9942171447651962	718	52979	37506	2751448	FALSE	TRUE
33y	54y	0.9709459591686047	667	52979	35677	2751448	FALSE	TRUE
33y	55y	0.9535970459027406	669	52979	36435	2751448	FALSE	TRUE
33y	56y	1.0094872969259838	721	52979	37093	2751448	FALSE	TRUE
33y	57y	1.0786551412080836	718	52979	34570	2751448	FALSE	TRUE
33y	58y	1.0201181180269914	726	52979	36961	2751448	FALSE	TRUE
33y	59y	0.9625048487041128	688	52979	37123	2751448	FALSE	TRUE
33y	60y	0.9398011145075987	616	52979	34041	2751448	FALSE	TRUE
33y	61y	0.8258699939756855	547	52979	34398	2751448	FALSE	TRUE
33y	62y	0.9755725661800733	570	52979	30344	2751448	FALSE	TRUE
33y	63y	0.9560014251230656	554	52979	30096	2751448	FALSE	TRUE
33y	64y	0.9608569605073838	516	52979	27890	2751448	FALSE	TRUE
33y	65y	0.9923565145370004	484	52979	25330	2751448	FALSE	TRUE
33y	66y	0.9669781712996102	425	52979	22826	2751448	FALSE	TRUE
33y	67y	0.9097171704023567	394	52979	22493	2751448	FALSE	TRUE
33y	68y	0.9207928415569797	373	52979	21038	2751448	FALSE	TRUE
33y	69y	0.9901364466880941	365	52979	19145	2751448	FALSE	TRUE
33y	70y	0.9085033167992685	321	52979	18350	2751448	FALSE	TRUE
33y	71y	1.0982518318815233	409	52979	19341	2751448	FALSE	TRUE
33y	72y	1.022797710229536	323	52979	16401	2751448	FALSE	TRUE
33y	73y	0.8706840494853423	270	52979	16105	2751448	FALSE	TRUE
33y	74y	1.0359857753045993	329	52979	16493	2751448	FALSE	TRUE
33y	75y	0.9310853789819343	253	52979	14112	2751448	FALSE	TRUE
33y	76y	1.0504235533322743	240	52979	11866	2751448	FALSE	TRUE
33y	77y	0.9328971377622849	182	52979	10132	2751448	FALSE	TRUE
33y	78y	1.0107917598426452	192	52979	9865	2751448	FALSE	TRUE
33y	79y	0.8338011007683566	150	52979	9343	2751448	FALSE	TRUE
33y	80y	0.8783602962027512	134	52979	7923	2751448	FALSE	TRUE
33y	81y	0.9709296324082831	145	52979	7756	2751448	FALSE	TRUE
33y	82y	0.8559108747564843	121	52979	7342	2751448	FALSE	TRUE
33y	83y	0.911134934455849	118	52979	6726	2751448	FALSE	TRUE
33y	84y	1.0209965526949356	90	52979	4578	2751448	FALSE	TRUE
33y	85y	0.9204077593229796	101	52979	5699	2751448	FALSE	TRUE
33y	86y	0.894824621589869	77	52979	4469	2751448	FALSE	TRUE
33y	87y	0.945137207116602	79	52979	4341	2751448	FALSE	TRUE
33y	88y	0.778312814603987	55	52979	3670	2751448	FALSE	TRUE
33y	89y	0.7946653464674772	48	52979	3137	2751448	FALSE	TRUE
33y	90y	0.8475988218387633	55	52979	3370	2751448	FALSE	TRUE
33y	91y	0.4454894581723829	19	52979	2215	2751448	FALSE	TRUE
33y	92y	0.8899457587442039	28	52979	1634	2751448	FALSE	TRUE
33y	93y	0.6947784889336792	20	52979	1495	2751448	FALSE	TRUE
33y	94y	0.7379083437482225	21	52979	1478	2751448	FALSE	TRUE
33y	95y	0.5538059701559296	9	52979	844	2751448	FALSE	TRUE
33y	96y	0.4967186384820453	9	52979	941	2751448	FALSE	TRUE
33y	97y	1.0718229287423064	11	52979	533	2751448	FALSE	TRUE
33y	98y	0.2830228912355536	2	52979	367	2751448	FALSE	TRUE
33y	99y+	1.1999351149488222	32	52979	1385	2751448	FALSE	TRUE
34y	00y	1.1329474180103432	41	52296	1904	2751448	FALSE	TRUE
34y	01y	1.0708530371718137	311	52296	15280	2751448	FALSE	TRUE
34y	02y	0.9705346027782125	233	52296	12631	2751448	FALSE	TRUE
34y	03y	1.1155380520471576	287	52296	13536	2751448	FALSE	TRUE
34y	04y	0.9405837855852228	252	52296	14096	2751448	FALSE	TRUE
34y	05y	0.9724753762171137	284	52296	15365	2751448	FALSE	TRUE
34y	06y	1.1012552417974795	383	52296	18298	2751448	FALSE	TRUE
34y	07y	1.033989497339682	369	52296	18776	2751448	FALSE	TRUE
34y	08y	1.0592428210115559	361	52296	17931	2751448	FALSE	TRUE
34y	09y	0.9240818872495286	387	52296	22034	2751448	FALSE	TRUE
34y	10y	1.0447933853976412	459	52296	23114	2751448	FALSE	TRUE
34y	11y	1.0015106310235888	476	52296	25006	2751448	FALSE	TRUE
34y	12y	0.9454469962666393	410	52296	22816	2751448	FALSE	TRUE
34y	13y	1.03274198834899	454	52296	23129	2751448	FALSE	TRUE
34y	14y	1.039273553056418	517	52296	26173	2751448	FALSE	TRUE
34y	15y	0.9471449310351949	561	52296	31163	2751448	FALSE	TRUE
34y	16y	1.0048652910460973	589	52296	30839	2751448	FALSE	TRUE
34y	17y	0.9453838859977621	541	52296	30108	2751448	FALSE	TRUE
34y	18y	0.9184622607897337	585	52296	33511	2751448	FALSE	TRUE
34y	19y	0.9795541612771917	727	52296	39048	2751448	FALSE	TRUE
34y	20y	0.9874449854746731	830	52296	44224	2751448	FALSE	TRUE
34y	21y	1.0255940025454147	1000	52296	51300	2751448	FALSE	TRUE
34y	22y	0.9994813595614438	1023	52296	53851	2751448	FALSE	TRUE
34y	23y	1.017134041992695	1083	52296	56020	2751448	FALSE	TRUE
34y	24y	0.9862800582609945	1041	52296	55532	2751448	FALSE	TRUE
34y	25y	1.0346233891755396	1090	52296	55429	2751448	FALSE	TRUE
34y	26y	1.0617114975993232	1130	52296	55997	2751448	FALSE	TRUE
34y	27y	0.9794618438196088	1117	52296	60001	2751448	FALSE	TRUE
34y	28y	0.9917488014093088	1065	52296	56499	2751448	FALSE	TRUE
34y	29y	0.995610523560356	1135	52296	59979	2751448	FALSE	TRUE
34y	30y	0.9740973690685917	1081	52296	58387	2751448	FALSE	TRUE
34y	31y	0.9288533177561915	997	52296	56473	2751448	FALSE	TRUE
34y	32y	1.048512809289146	1153	52296	57856	2751448	FALSE	TRUE
34y	33y	1.1033241899082957	1111	52296	52979	2751448	FALSE	TRUE
34y	34y	1.032218709092047	1026	52296	52296	2751448	FALSE	TRUE
34y	35y	0.9864347006780446	948	52296	50563	2751448	FALSE	TRUE
34y	36y	1.0168227396222764	936	52296	48431	2751448	FALSE	TRUE
34y	37y	1.0294905836263184	926	52296	47324	2751448	FALSE	TRUE
34y	38y	0.9354843709782489	787	52296	44262	2751448	FALSE	TRUE
34y	39y	1.0246550241054697	853	52296	43799	2751448	FALSE	TRUE
34y	40y	1.0479109725589448	882	52296	44283	2751448	FALSE	TRUE
34y	41y	1.0160086525372205	824	52296	42670	2751448	FALSE	TRUE
34y	42y	1.0331590276889748	833	52296	42420	2751448	FALSE	TRUE
34y	43y	0.9634963931855998	762	52296	41610	2751448	FALSE	TRUE
34y	44y	0.9645294335222288	732	52296	39929	2751448	FALSE	TRUE
34y	45y	1.0441538855842423	742	52296	37388	2751448	FALSE	TRUE
34y	46y	1.041410289922185	766	52296	38699	2751448	FALSE	TRUE
34y	47y	0.9605532896359149	720	52296	39437	2751448	FALSE	TRUE
34y	48y	0.988679326867196	701	52296	37304	2751448	FALSE	TRUE
34y	49y	1.009261013549989	722	52296	37638	2751448	FALSE	TRUE
34y	50y	1.0135932453559005	745	52296	38671	2751448	FALSE	TRUE
34y	51y	1.0611944737432297	829	52296	41101	2751448	FALSE	TRUE
34y	52y	1.0093008301587774	757	52296	39461	2751448	FALSE	TRUE
34y	53y	0.997382374355262	711	52296	37506	2751448	FALSE	TRUE
34y	54y	1.0145955368838446	688	52296	35677	2751448	FALSE	TRUE
34y	55y	1.035364379482289	717	52296	36435	2751448	FALSE	TRUE
34y	56y	1.0169978477458606	717	52296	37093	2751448	FALSE	TRUE
34y	57y	1.0364314192428326	681	52296	34570	2751448	FALSE	TRUE
34y	58y	0.9950073770956133	699	52296	36961	2751448	FALSE	TRUE
34y	59y	0.924054035670405	652	52296	37123	2751448	FALSE	TRUE
34y	60y	0.9211636413956935	596	52296	34041	2751448	FALSE	TRUE
34y	61y	0.9467826582915965	619	52296	34398	2751448	FALSE	TRUE
34y	62y	0.9865799256637702	569	52296	30344	2751448	FALSE	TRUE
34y	63y	0.9177900878069277	525	52296	30096	2751448	FALSE	TRUE
34y	64y	1.013021375058257	537	52296	27890	2751448	FALSE	TRUE
34y	65y	0.9970085562029882	480	52296	25330	2751448	FALSE	TRUE
34y	66y	0.9842170856091486	427	52296	22826	2751448	FALSE	TRUE
34y	67y	1.0128225238955753	433	52296	22493	2751448	FALSE	TRUE
34y	68y	0.9328186467960691	373	52296	21038	2751448	FALSE	TRUE
34y	69y	0.9838309797139636	358	52296	19145	2751448	FALSE	TRUE
34y	70y	1.0551266392228018	368	52296	18350	2751448	FALSE	TRUE
34y	71y	1.0146651513001241	373	52296	19341	2751448	FALSE	TRUE
34y	72y	1.0521952891457897	328	52296	16401	2751448	FALSE	TRUE
34y	73y	0.9408591148600921	288	52296	16105	2751448	FALSE	TRUE
34y	74y	1.0016657566797846	314	52296	16493	2751448	FALSE	TRUE
34y	75y	0.9544303380708002	256	52296	14112	2751448	FALSE	TRUE
34y	76y	0.9532942074907602	215	52296	11866	2751448	FALSE	TRUE
34y	77y	0.9398882755128102	181	52296	10132	2751448	FALSE	TRUE
34y	78y	0.949326821141553	178	52296	9865	2751448	FALSE	TRUE
34y	79y	0.9235285752114962	164	52296	9343	2751448	FALSE	TRUE
34y	80y	0.9827994347113068	148	52296	7923	2751448	FALSE	TRUE
34y	81y	0.8411563416377895	124	52296	7756	2751448	FALSE	TRUE
34y	82y	0.8527572492761382	119	52296	7342	2751448	FALSE	TRUE
34y	83y	0.9386792590688171	120	52296	6726	2751448	FALSE	TRUE
34y	84y	1.0228384785586873	89	52296	4578	2751448	FALSE	TRUE
34y	85y	0.9878203292591529	107	52296	5699	2751448	FALSE	TRUE
34y	86y	1.2243788631715236	104	52296	4469	2751448	FALSE	TRUE
34y	87y	0.8362808358932304	69	52296	4341	2751448	FALSE	TRUE
34y	88y	1.1325408260836762	79	52296	3670	2751448	FALSE	TRUE
34y	89y	0.8721308827917532	52	52296	3137	2751448	FALSE	TRUE
34y	90y	0.9211173250735711	59	52296	3370	2751448	FALSE	TRUE
34y	91y	0.878862300065852	37	52296	2215	2751448	FALSE	TRUE
34y	92y	0.9337675741457767	29	52296	1634	2751448	FALSE	TRUE
34y	93y	0.8798156032831891	25	52296	1495	2751448	FALSE	TRUE
34y	94y	0.9255326787684882	26	52296	1478	2751448	FALSE	TRUE
34y	95y	1.4961035007072392	24	52296	844	2751448	FALSE	TRUE
34y	96y	0.8386765183780969	15	52296	941	2751448	FALSE	TRUE
34y	97y	0.8883991931051446	9	52296	533	2751448	FALSE	TRUE
34y	98y	1.146876832734562	8	52296	367	2751448	FALSE	TRUE
34y	99y+	1.215606594287778	32	52296	1385	2751448	FALSE	TRUE
35y	00y	0.9717184606374243	34	50563	1904	2751448	FALSE	TRUE
35y	01y	1.0185237381534187	286	50563	15280	2751448	FALSE	TRUE
35y	02y	0.9994906282501531	232	50563	12631	2751448	FALSE	TRUE
35y	03y	1.077389961667557	268	50563	13536	2751448	FALSE	TRUE
35y	04y	1.1233771201088456	291	50563	14096	2751448	FALSE	TRUE
35y	05y	1.0305970637848545	291	50563	15365	2751448	FALSE	TRUE
35y	06y	0.9397491373595226	316	50563	18298	2751448	FALSE	TRUE
35y	07y	0.9969740224433762	344	50563	18776	2751448	FALSE	TRUE
35y	08y	1.0196784551717557	336	50563	17931	2751448	FALSE	TRUE
35y	09y	1.0249040938364147	415	50563	22034	2751448	FALSE	TRUE
35y	10y	1.0382261342543837	441	50563	23114	2751448	FALSE	TRUE
35y	11y	1.0118990827918128	465	50563	25006	2751448	FALSE	TRUE
35y	12y	0.9802363197201752	411	50563	22816	2751448	FALSE	TRUE
35y	13y	0.9199164341932342	391	50563	23129	2751448	FALSE	TRUE
35y	14y	0.9563851029007764	460	50563	26173	2751448	FALSE	TRUE
35y	15y	1.0005616163849815	573	50563	31163	2751448	FALSE	TRUE
35y	16y	0.9916639023979722	562	50563	30839	2751448	FALSE	TRUE
35y	17y	1.0609249673309857	587	50563	30108	2751448	FALSE	TRUE
35y	18y	1.0148949830961091	625	50563	33511	2751448	FALSE	TRUE
35y	19y	1.0061596086942406	722	50563	39048	2751448	FALSE	TRUE
35y	20y	1.032362963240139	839	50563	44224	2751448	FALSE	TRUE
35y	21y	1.051198579626929	991	50563	51300	2751448	FALSE	TRUE
35y	22y	1.0084752514783297	998	50563	53851	2751448	FALSE	TRUE
35y	23y	0.9325166709251542	960	50563	56020	2751448	FALSE	TRUE
35y	24y	1.030862878356913	1052	50563	55532	2751448	FALSE	TRUE
