x	y	RR	N_pairs	N_x	N_y	N_total	season	geo_cat
50-54y	30-34y	0.9828994081621908	1251	12082	15999	151874	Jun-Aug	FL/Mideast
50-54y	35-39y	0.9414003365840543	859	12082	11470	151874	Jun-Aug	FL/Mideast
50-54y	40-44y	1.0217914935829042	1006	12082	12376	151874	Jun-Aug	FL/Mideast
50-54y	45-49y	0.9943245726356851	852	12082	10771	151874	Jun-Aug	FL/Mideast
50-54y	50-54y	1.0674637411885088	1026	12082	12082	151874	Jun-Aug	FL/Mideast
50-54y	55-59y	1.0282455378640296	809	12082	9890	151874	Jun-Aug	FL/Mideast
50-54y	60-64y	1.000684884767674	600	12082	7537	151874	Jun-Aug	FL/Mideast
50-54y	65-69y	1.0169926983260509	508	12082	6279	151874	Jun-Aug	FL/Mideast
50-54y	70-74y	1.0091028886193842	429	12082	5344	151874	Jun-Aug	FL/Mideast
50-54y	75-79y	1.0000117838155256	328	12082	4123	151874	Jun-Aug	FL/Mideast
50-54y	80-84y	1.0064032904315652	206	12082	2573	151874	Jun-Aug	FL/Mideast
50-54y	85+y	0.9979867506959852	183	12082	2305	151874	Jun-Aug	FL/Mideast
55-59y	00-04y	1.0513103766948428	234	9890	3418	151874	Jun-Aug	FL/Mideast
55-59y	05-09y	0.7935932946302194	274	9890	5302	151874	Jun-Aug	FL/Mideast
55-59y	10-14y	0.8808329101144455	378	9890	6590	151874	Jun-Aug	FL/Mideast
55-59y	15-19y	0.8563003581080681	420	9890	7532	151874	Jun-Aug	FL/Mideast
55-59y	20-24y	0.918160406864105	793	9890	13263	151874	Jun-Aug	FL/Mideast
55-59y	25-29y	0.9927421005225254	971	9890	15020	151874	Jun-Aug	FL/Mideast
55-59y	30-34y	0.9598299653586791	1000	9890	15999	151874	Jun-Aug	FL/Mideast
55-59y	35-39y	1.0375891652113969	775	9890	11470	151874	Jun-Aug	FL/Mideast
55-59y	40-44y	0.9752801583416286	786	9890	12376	151874	Jun-Aug	FL/Mideast
55-59y	45-49y	0.9623540779415648	675	9890	10771	151874	Jun-Aug	FL/Mideast
55-59y	50-54y	1.0282455378640296	809	9890	12082	151874	Jun-Aug	FL/Mideast
55-59y	55-59y	1.2017989287623925	774	9890	9890	151874	Jun-Aug	FL/Mideast
55-59y	60-64y	1.149126218307177	564	9890	7537	151874	Jun-Aug	FL/Mideast
55-59y	65-69y	1.05408087465062	431	9890	6279	151874	Jun-Aug	FL/Mideast
55-59y	70-74y	1.0344826209562674	360	9890	5344	151874	Jun-Aug	FL/Mideast
55-59y	75-79y	1.1099159147420068	298	9890	4123	151874	Jun-Aug	FL/Mideast
55-59y	80-84y	1.1339684449661394	190	9890	2573	151874	Jun-Aug	FL/Mideast
55-59y	85+y	1.0526241147196165	158	9890	2305	151874	Jun-Aug	FL/Mideast
60-64y	00-04y	1.1083341685601278	188	7537	3418	151874	Jun-Aug	FL/Mideast
60-64y	05-09y	0.8855256104337675	233	7537	5302	151874	Jun-Aug	FL/Mideast
60-64y	10-14y	0.9601280521405477	314	7537	6590	151874	Jun-Aug	FL/Mideast
60-64y	15-19y	0.9363595781082401	350	7537	7532	151874	Jun-Aug	FL/Mideast
60-64y	20-24y	0.940445862539197	619	7537	13263	151874	Jun-Aug	FL/Mideast
60-64y	25-29y	0.9699587936088753	723	7537	15020	151874	Jun-Aug	FL/Mideast
60-64y	30-34y	0.9836557052959634	781	7537	15999	151874	Jun-Aug	FL/Mideast
60-64y	35-39y	0.9205614637651001	524	7537	11470	151874	Jun-Aug	FL/Mideast
60-64y	40-44y	0.8841062287071777	543	7537	12376	151874	Jun-Aug	FL/Mideast
60-64y	45-49y	0.9859150833359129	527	7537	10771	151874	Jun-Aug	FL/Mideast
60-64y	50-54y	1.000684884767674	600	7537	12082	151874	Jun-Aug	FL/Mideast
60-64y	55-59y	1.149126218307177	564	7537	9890	151874	Jun-Aug	FL/Mideast
60-64y	60-64y	1.1121919269298834	416	7537	7537	151874	Jun-Aug	FL/Mideast
60-64y	65-69y	0.9852190889335181	307	7537	6279	151874	Jun-Aug	FL/Mideast
60-64y	70-74y	1.1877609134259013	315	7537	5344	151874	Jun-Aug	FL/Mideast
60-64y	75-79y	1.2560436023097759	257	7537	4123	151874	Jun-Aug	FL/Mideast
60-64y	80-84y	1.1120735064187295	142	7537	2573	151874	Jun-Aug	FL/Mideast
60-64y	85+y	1.1714366464559367	134	7537	2305	151874	Jun-Aug	FL/Mideast
65-69y	00-04y	0.9482562408377149	134	6279	3418	151874	Jun-Aug	FL/Mideast
65-69y	05-09y	1.0355691274868615	227	6279	5302	151874	Jun-Aug	FL/Mideast
65-69y	10-14y	0.9029062358547085	246	6279	6590	151874	Jun-Aug	FL/Mideast
65-69y	15-19y	0.8895337212603831	277	6279	7532	151874	Jun-Aug	FL/Mideast
65-69y	20-24y	0.9337296402882588	512	6279	13263	151874	Jun-Aug	FL/Mideast
65-69y	25-29y	0.9050224163609215	562	6279	15020	151874	Jun-Aug	FL/Mideast
65-69y	30-34y	0.9978012640760584	660	6279	15999	151874	Jun-Aug	FL/Mideast
65-69y	35-39y	0.9384033463977363	445	6279	11470	151874	Jun-Aug	FL/Mideast
65-69y	40-44y	0.9850157840342209	504	6279	12376	151874	Jun-Aug	FL/Mideast
65-69y	45-49y	1.071162369967939	477	6279	10771	151874	Jun-Aug	FL/Mideast
65-69y	50-54y	1.0169926983260509	508	6279	12082	151874	Jun-Aug	FL/Mideast
65-69y	55-59y	1.05408087465062	431	6279	9890	151874	Jun-Aug	FL/Mideast
65-69y	60-64y	0.9852190889335181	307	6279	7537	151874	Jun-Aug	FL/Mideast
65-69y	65-69y	1.2403902557208608	322	6279	6279	151874	Jun-Aug	FL/Mideast
65-69y	70-74y	1.208475279493569	267	6279	5344	151874	Jun-Aug	FL/Mideast
65-69y	75-79y	0.9914397679849177	169	6279	4123	151874	Jun-Aug	FL/Mideast
65-69y	80-84y	1.0998641546133054	117	6279	2573	151874	Jun-Aug	FL/Mideast
65-69y	85+y	1.1962636188044091	114	6279	2305	151874	Jun-Aug	FL/Mideast
70-74y	00-04y	0.9894455712623904	119	5344	3418	151874	Jun-Aug	FL/Mideast
70-74y	05-09y	0.8576246577949345	160	5344	5302	151874	Jun-Aug	FL/Mideast
70-74y	10-14y	0.9142552054464667	212	5344	6590	151874	Jun-Aug	FL/Mideast
70-74y	15-19y	0.7735004052569318	205	5344	7532	151874	Jun-Aug	FL/Mideast
70-74y	20-24y	0.8656784062501552	404	5344	13263	151874	Jun-Aug	FL/Mideast
70-74y	25-29y	1.0009277425508503	529	5344	15020	151874	Jun-Aug	FL/Mideast
70-74y	30-34y	1.0675755534683493	601	5344	15999	151874	Jun-Aug	FL/Mideast
70-74y	35-39y	0.9068483292786702	366	5344	11470	151874	Jun-Aug	FL/Mideast
70-74y	40-44y	0.9506858485275732	414	5344	12376	151874	Jun-Aug	FL/Mideast
70-74y	45-49y	1.026385633940549	389	5344	10771	151874	Jun-Aug	FL/Mideast
70-74y	50-54y	1.0091028886193842	429	5344	12082	151874	Jun-Aug	FL/Mideast
70-74y	55-59y	1.0344826209562674	360	5344	9890	151874	Jun-Aug	FL/Mideast
70-74y	60-64y	1.1877609134259013	315	5344	7537	151874	Jun-Aug	FL/Mideast
70-74y	65-69y	1.208475279493569	267	5344	6279	151874	Jun-Aug	FL/Mideast
70-74y	70-74y	1.1699659602016028	220	5344	5344	151874	Jun-Aug	FL/Mideast
70-74y	75-79y	1.2200480345397007	177	5344	4123	151874	Jun-Aug	FL/Mideast
70-74y	80-84y	1.0493027984062966	95	5344	2573	151874	Jun-Aug	FL/Mideast
70-74y	85+y	1.011020448257498	82	5344	2305	151874	Jun-Aug	FL/Mideast
75-79y	00-04y	1.110031467994057	103	4123	3418	151874	Jun-Aug	FL/Mideast
75-79y	05-09y	0.9726541167657343	140	4123	5302	151874	Jun-Aug	FL/Mideast
75-79y	10-14y	0.7266546487615092	130	4123	6590	151874	Jun-Aug	FL/Mideast
75-79y	15-19y	0.8216163706853347	168	4123	7532	151874	Jun-Aug	FL/Mideast
75-79y	20-24y	1.0137274328242039	365	4123	13263	151874	Jun-Aug	FL/Mideast
75-79y	25-29y	0.8657148702691827	353	4123	15020	151874	Jun-Aug	FL/Mideast
75-79y	30-34y	0.9831168504543782	427	4123	15999	151874	Jun-Aug	FL/Mideast
75-79y	35-39y	1.1079643381028998	345	4123	11470	151874	Jun-Aug	FL/Mideast
75-79y	40-44y	0.9494683402941952	319	4123	12376	151874	Jun-Aug	FL/Mideast
75-79y	45-49y	0.9986123481335346	292	4123	10771	151874	Jun-Aug	FL/Mideast
75-79y	50-54y	1.0000117838155256	328	4123	12082	151874	Jun-Aug	FL/Mideast
75-79y	55-59y	1.1099159147420068	298	4123	9890	151874	Jun-Aug	FL/Mideast
75-79y	60-64y	1.2560436023097759	257	4123	7537	151874	Jun-Aug	FL/Mideast
75-79y	65-69y	0.9914397679849177	169	4123	6279	151874	Jun-Aug	FL/Mideast
75-79y	70-74y	1.2200480345397007	177	4123	5344	151874	Jun-Aug	FL/Mideast
75-79y	75-79y	0.9648960837934697	108	4123	4123	151874	Jun-Aug	FL/Mideast
75-79y	80-84y	1.1309865438768367	79	4123	2573	151874	Jun-Aug	FL/Mideast
75-79y	85+y	1.0387536611453763	65	4123	2305	151874	Jun-Aug	FL/Mideast
80-84y	00-04y	1.3642649269760672	79	2573	3418	151874	Jun-Aug	FL/Mideast
80-84y	05-09y	0.77929520249381945	70	2573	5302	151874	Jun-Aug	FL/Mideast
80-84y	10-14y	0.6628114297711675	74	2573	6590	151874	Jun-Aug	FL/Mideast
80-84y	15-19y	0.9404042944429457	120	2573	7532	151874	Jun-Aug	FL/Mideast
80-84y	20-24y	0.8500319656455975	191	2573	13263	151874	Jun-Aug	FL/Mideast
80-84y	25-29y	0.8567028648937056	218	2573	15020	151874	Jun-Aug	FL/Mideast
80-84y	30-34y	1.084671294676477	294	2573	15999	151874	Jun-Aug	FL/Mideast
80-84y	35-39y	0.8799871985622271	171	2573	11470	151874	Jun-Aug	FL/Mideast
80-84y	40-44y	1.0444976624390676	219	2573	12376	151874	Jun-Aug	FL/Mideast
80-84y	45-49y	1.123418300561854	205	2573	10771	151874	Jun-Aug	FL/Mideast
80-84y	50-54y	1.0064032904315652	206	2573	12082	151874	Jun-Aug	FL/Mideast
80-84y	55-59y	1.1339684449661394	190	2573	9890	151874	Jun-Aug	FL/Mideast
80-84y	60-64y	1.1120735064187295	142	2573	7537	151874	Jun-Aug	FL/Mideast
80-84y	65-69y	1.0998641546133054	117	2573	6279	151874	Jun-Aug	FL/Mideast
80-84y	70-74y	1.0493027984062966	95	2573	5344	151874	Jun-Aug	FL/Mideast
80-84y	75-79y	1.1309865438768367	79	2573	4123	151874	Jun-Aug	FL/Mideast
80-84y	80-84y	1.3764332558094923	60	2573	2573	151874	Jun-Aug	FL/Mideast
80-84y	85+y	1.1011366999029637	43	2573	2305	151874	Jun-Aug	FL/Mideast
85+y	00-04y	1.1566227792381536	60	2305	3418	151874	Jun-Aug	FL/Mideast
85+y	05-09y	1.1060195841457936	89	2305	5302	151874	Jun-Aug	FL/Mideast
85+y	10-14y	0.6898842326669936	69	2305	6590	151874	Jun-Aug	FL/Mideast
85+y	15-19y	0.8135517237804168	93	2305	7532	151874	Jun-Aug	FL/Mideast
85+y	20-24y	0.9389285640102953	189	2305	13263	151874	Jun-Aug	FL/Mideast
85+y	25-29y	1.0264987825343503	234	2305	15020	151874	Jun-Aug	FL/Mideast
85+y	30-34y	0.9801592263290859	238	2305	15999	151874	Jun-Aug	FL/Mideast
85+y	35-39y	0.9937913296404655	173	2305	11470	151874	Jun-Aug	FL/Mideast
85+y	40-44y	0.9050678522702257	170	2305	12376	151874	Jun-Aug	FL/Mideast
85+y	45-49y	1.0338158762049054	169	2305	10771	151874	Jun-Aug	FL/Mideast
85+y	50-54y	0.9979867506959852	183	2305	12082	151874	Jun-Aug	FL/Mideast
85+y	55-59y	1.0526241147196165	158	2305	9890	151874	Jun-Aug	FL/Mideast
85+y	60-64y	1.1714366464559367	134	2305	7537	151874	Jun-Aug	FL/Mideast
85+y	65-69y	1.1962636188044091	114	2305	6279	151874	Jun-Aug	FL/Mideast
85+y	70-74y	1.011020448257498	82	2305	5344	151874	Jun-Aug	FL/Mideast
85+y	75-79y	1.0387536611453763	65	2305	4123	151874	Jun-Aug	FL/Mideast
85+y	80-84y	1.1011366999029637	43	2305	2573	151874	Jun-Aug	FL/Mideast
85+y	85+y	1.2005795192004556	42	2305	2305	151874	Jun-Aug	FL/Mideast
00-04y	00-04y	1.4378608688941878	922	26253	26253	1074840	Mar-May	Mideast/Mideast
00-04y	05-09y	1.2315703942002025	1253	26253	41654	1074840	Mar-May	Mideast/Mideast
00-04y	10-14y	1.1101067253648798	1275	26253	47023	1074840	Mar-May	Mideast/Mideast
00-04y	15-19y	0.9676984342825599	1434	26253	60670	1074840	Mar-May	Mideast/Mideast
00-04y	20-24y	0.9276962566301669	1886	26253	83234	1074840	Mar-May	Mideast/Mideast
00-04y	25-29y	1.013837426183469	2816	26253	113718	1074840	Mar-May	Mideast/Mideast
00-04y	30-34y	0.9955660170087071	2856	26253	117450	1074840	Mar-May	Mideast/Mideast
00-04y	35-39y	1.0780266498953202	2395	26253	90958	1074840	Mar-May	Mideast/Mideast
00-04y	40-44y	1.026662120920772	2006	26253	79996	1074840	Mar-May	Mideast/Mideast
00-04y	45-49y	0.9965594526524965	1760	26253	72306	1074840	Mar-May	Mideast/Mideast
00-04y	50-54y	0.9234868560475414	1729	26253	76653	1074840	Mar-May	Mideast/Mideast
00-04y	55-59y	0.9634382253489271	1706	26253	72497	1074840	Mar-May	Mideast/Mideast
00-04y	60-64y	0.9686917183178093	1465	26253	61918	1074840	Mar-May	Mideast/Mideast
00-04y	65-69y	0.903366692188482	984	26253	44596	1074840	Mar-May	Mideast/Mideast
00-04y	70-74y	0.8392095610685442	710	26253	34638	1074840	Mar-May	Mideast/Mideast
00-04y	75-79y	0.8843990141489855	481	26253	22267	1074840	Mar-May	Mideast/Mideast
00-04y	80-84y	0.8037109347060996	253	26253	12888	1074840	Mar-May	Mideast/Mideast
00-04y	85+y	0.8177654852034799	322	26253	16121	1074840	Mar-May	Mideast/Mideast
05-09y	00-04y	1.2315703942002025	1253	41654	26253	1074840	Mar-May	Mideast/Mideast
05-09y	05-09y	1.4979133505819937	2418	41654	41654	1074840	Mar-May	Mideast/Mideast
05-09y	10-14y	1.2330476139288589	2247	41654	47023	1074840	Mar-May	Mideast/Mideast
05-09y	15-19y	0.9986451688796499	2348	41654	60670	1074840	Mar-May	Mideast/Mideast
05-09y	20-24y	0.939353310048252	3030	41654	83234	1074840	Mar-May	Mideast/Mideast
05-09y	25-29y	0.9414588222758303	4149	41654	113718	1074840	Mar-May	Mideast/Mideast
05-09y	30-34y	0.9847045365903623	4482	41654	117450	1074840	Mar-May	Mideast/Mideast
05-09y	35-39y	1.0527788695526143	3711	41654	90958	1074840	Mar-May	Mideast/Mideast
05-09y	40-44y	1.0376954127031266	3217	41654	79996	1074840	Mar-May	Mideast/Mideast
05-09y	45-49y	1.0213683603911514	2862	41654	72306	1074840	Mar-May	Mideast/Mideast
05-09y	50-54y	0.912278084289023	2710	41654	76653	1074840	Mar-May	Mideast/Mideast
05-09y	55-59y	0.9396605609306934	2640	41654	72497	1074840	Mar-May	Mideast/Mideast
05-09y	60-64y	0.9210060044952202	2210	41654	61918	1074840	Mar-May	Mideast/Mideast
05-09y	65-69y	0.867925523590044	1500	41654	44596	1074840	Mar-May	Mideast/Mideast
05-09y	70-74y	0.914068752355419	1227	41654	34638	1074840	Mar-May	Mideast/Mideast
05-09y	75-79y	0.9166464956269597	791	41654	22267	1074840	Mar-May	Mideast/Mideast
05-09y	80-84y	0.7788452624420915	389	41654	12888	1074840	Mar-May	Mideast/Mideast
05-09y	85+y	0.7523033372717851	470	41654	16121	1074840	Mar-May	Mideast/Mideast
10-14y	00-04y	1.1101067253648798	1275	47023	26253	1074840	Mar-May	Mideast/Mideast
10-14y	05-09y	1.2330476139288589	2247	47023	41654	1074840	Mar-May	Mideast/Mideast
10-14y	10-14y	1.6070374720971043	3306	47023	47023	1074840	Mar-May	Mideast/Mideast
10-14y	15-19y	1.1287591957645435	2996	47023	60670	1074840	Mar-May	Mideast/Mideast
10-14y	20-24y	0.9054233041336386	3297	47023	83234	1074840	Mar-May	Mideast/Mideast
10-14y	25-29y	0.9081351818623273	4518	47023	113718	1074840	Mar-May	Mideast/Mideast
10-14y	30-34y	0.9158669535800561	4706	47023	117450	1074840	Mar-May	Mideast/Mideast
10-14y	35-39y	0.9597149127916725	3819	47023	90958	1074840	Mar-May	Mideast/Mideast
10-14y	40-44y	1.0309360929310103	3608	47023	79996	1074840	Mar-May	Mideast/Mideast
10-14y	45-49y	1.0520647465023374	3328	47023	72306	1074840	Mar-May	Mideast/Mideast
10-14y	50-54y	1.0141704740109767	3401	47023	76653	1074840	Mar-May	Mideast/Mideast
10-14y	55-59y	0.9483994291154852	3008	47023	72497	1074840	Mar-May	Mideast/Mideast
10-14y	60-64y	0.9391472140244671	2544	47023	61918	1074840	Mar-May	Mideast/Mideast
10-14y	65-69y	0.9282309200135757	1811	47023	44596	1074840	Mar-May	Mideast/Mideast
10-14y	70-74y	0.8539156163690872	1294	47023	34638	1074840	Mar-May	Mideast/Mideast
10-14y	75-79y	0.8602324026080919	838	47023	22267	1074840	Mar-May	Mideast/Mideast
10-14y	80-84y	0.8442185941523155	476	47023	12888	1074840	Mar-May	Mideast/Mideast
10-14y	85+y	0.7812555378776449	551	47023	16121	1074840	Mar-May	Mideast/Mideast
15-19y	00-04y	0.9676984342825599	1434	60670	26253	1074840	Mar-May	Mideast/Mideast
15-19y	05-09y	0.9986451688796499	2348	60670	41654	1074840	Mar-May	Mideast/Mideast
15-19y	10-14y	1.1287591957645435	2996	60670	47023	1074840	Mar-May	Mideast/Mideast
15-19y	15-19y	1.676130090805955	5740	60670	60670	1074840	Mar-May	Mideast/Mideast
15-19y	20-24y	1.248139193357414	5864	60670	83234	1074840	Mar-May	Mideast/Mideast
15-19y	25-29y	0.8783461134225968	5638	60670	113718	1074840	Mar-May	Mideast/Mideast
15-19y	30-34y	0.8974985797518739	5950	60670	117450	1074840	Mar-May	Mideast/Mideast
15-19y	35-39y	0.9183550532325558	4715	60670	90958	1074840	Mar-May	Mideast/Mideast
15-19y	40-44y	0.9531775750234684	4304	60670	79996	1074840	Mar-May	Mideast/Mideast
15-19y	45-49y	1.0180439250523152	4155	60670	72306	1074840	Mar-May	Mideast/Mideast
15-19y	50-54y	1.031496017543142	4463	60670	76653	1074840	Mar-May	Mideast/Mideast
15-19y	55-59y	0.9840822979758341	4027	60670	72497	1074840	Mar-May	Mideast/Mideast
15-19y	60-64y	0.8912734233331766	3115	60670	61918	1074840	Mar-May	Mideast/Mideast
15-19y	65-69y	0.8429839351240652	2122	60670	44596	1074840	Mar-May	Mideast/Mideast
15-19y	70-74y	0.7963530179713754	1557	60670	34638	1074840	Mar-May	Mideast/Mideast
15-19y	75-79y	0.8027850623206206	1009	60670	22267	1074840	Mar-May	Mideast/Mideast
15-19y	80-84y	0.7656662317856151	557	60670	12888	1074840	Mar-May	Mideast/Mideast
15-19y	85+y	0.7428900538899887	676	60670	16121	1074840	Mar-May	Mideast/Mideast
20-24y	00-04y	0.9276962566301669	1886	83234	26253	1074840	Mar-May	Mideast/Mideast
20-24y	05-09y	0.939353310048252	3030	83234	41654	1074840	Mar-May	Mideast/Mideast
20-24y	10-14y	0.9054233041336386	3297	83234	47023	1074840	Mar-May	Mideast/Mideast
20-24y	15-19y	1.248139193357414	5864	83234	60670	1074840	Mar-May	Mideast/Mideast
20-24y	20-24y	1.544329346864953	9954	83234	83234	1074840	Mar-May	Mideast/Mideast
20-24y	25-29y	1.0346176615511498	9111	83234	113718	1074840	Mar-May	Mideast/Mideast
20-24y	30-34y	0.965459388612938	8781	83234	117450	1074840	Mar-May	Mideast/Mideast
20-24y	35-39y	0.9394275371524196	6617	83234	90958	1074840	Mar-May	Mideast/Mideast
20-24y	40-44y	0.9559676269670224	5922	83234	79996	1074840	Mar-May	Mideast/Mideast
20-24y	45-49y	0.9281569781706721	5197	83234	72306	1074840	Mar-May	Mideast/Mideast
20-24y	50-54y	0.9617760109551975	5709	83234	76653	1074840	Mar-May	Mideast/Mideast
20-24y	55-59y	0.9419209690585356	5288	83234	72497	1074840	Mar-May	Mideast/Mideast
20-24y	60-64y	0.9113969509460762	4370	83234	61918	1074840	Mar-May	Mideast/Mideast
20-24y	65-69y	0.8223666457399011	2840	83234	44596	1074840	Mar-May	Mideast/Mideast
20-24y	70-74y	0.8392005144374256	2251	83234	34638	1074840	Mar-May	Mideast/Mideast
20-24y	75-79y	0.810752911025428	1398	83234	22267	1074840	Mar-May	Mideast/Mideast
20-24y	80-84y	0.817612807688366	816	83234	12888	1074840	Mar-May	Mideast/Mideast
20-24y	85+y	0.7233339125536318	903	83234	16121	1074840	Mar-May	Mideast/Mideast
25-29y	00-04y	1.013837426183469	2816	113718	26253	1074840	Mar-May	Mideast/Mideast
25-29y	05-09y	0.9414588222758303	4149	113718	41654	1074840	Mar-May	Mideast/Mideast
25-29y	10-14y	0.9081351818623273	4518	113718	47023	1074840	Mar-May	Mideast/Mideast
25-29y	15-19y	0.8783461134225968	5638	113718	60670	1074840	Mar-May	Mideast/Mideast
25-29y	20-24y	1.0346176615511498	9111	113718	83234	1074840	Mar-May	Mideast/Mideast
25-29y	25-29y	1.225298215949319	14742	113718	113718	1074840	Mar-May	Mideast/Mideast
25-29y	30-34y	1.096956242597855	13631	113718	117450	1074840	Mar-May	Mideast/Mideast
25-29y	35-39y	1.0262538186647496	9876	113718	90958	1074840	Mar-May	Mideast/Mideast
25-29y	40-44y	0.9876445255852901	8359	113718	79996	1074840	Mar-May	Mideast/Mideast
25-29y	45-49y	0.9891542115850774	7567	113718	72306	1074840	Mar-May	Mideast/Mideast
25-29y	50-54y	0.9741201835646996	7900	113718	76653	1074840	Mar-May	Mideast/Mideast
25-29y	55-59y	0.9384397912911683	7198	113718	72497	1074840	Mar-May	Mideast/Mideast
25-29y	60-64y	0.9526905778960361	6241	113718	61918	1074840	Mar-May	Mideast/Mideast
25-29y	65-69y	0.8971539406320117	4233	113718	44596	1074840	Mar-May	Mideast/Mideast
25-29y	70-74y	0.8933887402767189	3274	113718	34638	1074840	Mar-May	Mideast/Mideast
25-29y	75-79y	0.8366417302281052	1971	113718	22267	1074840	Mar-May	Mideast/Mideast
25-29y	80-84y	0.8639216759243784	1178	113718	12888	1074840	Mar-May	Mideast/Mideast
25-29y	85+y	0.7715756597755625	1316	113718	16121	1074840	Mar-May	Mideast/Mideast
30-34y	00-04y	0.9955660170087071	2856	117450	26253	1074840	Mar-May	Mideast/Mideast
30-34y	05-09y	0.9847045365903623	4482	117450	41654	1074840	Mar-May	Mideast/Mideast
30-34y	10-14y	0.9158669535800561	4706	117450	47023	1074840	Mar-May	Mideast/Mideast
30-34y	15-19y	0.8974985797518739	5950	117450	60670	1074840	Mar-May	Mideast/Mideast
30-34y	20-24y	0.965459388612938	8781	117450	83234	1074840	Mar-May	Mideast/Mideast
30-34y	25-29y	1.096956242597855	13631	117450	113718	1074840	Mar-May	Mideast/Mideast
30-34y	30-34y	1.150381303058954	14764	117450	117450	1074840	Mar-May	Mideast/Mideast
30-34y	35-39y	1.0580360711956551	10516	117450	90958	1074840	Mar-May	Mideast/Mideast
30-34y	40-44y	1.0258165399755725	8967	117450	79996	1074840	Mar-May	Mideast/Mideast
30-34y	45-49y	0.9902510330574741	7824	117450	72306	1074840	Mar-May	Mideast/Mideast
30-34y	50-54y	0.9848338016521431	8249	117450	76653	1074840	Mar-May	Mideast/Mideast
30-34y	55-59y	0.9555791018096061	7570	117450	72497	1074840	Mar-May	Mideast/Mideast
30-34y	60-64y	0.9469533905174109	6407	117450	61918	1074840	Mar-May	Mideast/Mideast
30-34y	65-69y	0.9232320776573341	4499	117450	44596	1074840	Mar-May	Mideast/Mideast
30-34y	70-74y	0.9334297292355249	3533	117450	34638	1074840	Mar-May	Mideast/Mideast
30-34y	75-79y	0.90252954128848	2196	117450	22267	1074840	Mar-May	Mideast/Mideast
30-34y	80-84y	0.8350502181548258	1176	117450	12888	1074840	Mar-May	Mideast/Mideast
30-34y	85+y	0.7623858623016143	1343	117450	16121	1074840	Mar-May	Mideast/Mideast
35-39y	00-04y	1.0780266498953202	2395	90958	26253	1074840	Mar-May	Mideast/Mideast
35-39y	05-09y	1.0527788695526143	3711	90958	41654	1074840	Mar-May	Mideast/Mideast
35-39y	10-14y	0.9597149127916725	3819	90958	47023	1074840	Mar-May	Mideast/Mideast
35-39y	15-19y	0.9183550532325558	4715	90958	60670	1074840	Mar-May	Mideast/Mideast
35-39y	20-24y	0.9394275371524196	6617	90958	83234	1074840	Mar-May	Mideast/Mideast
35-39y	25-29y	1.0262538186647496	9876	90958	113718	1074840	Mar-May	Mideast/Mideast
35-39y	30-34y	1.0580360711956551	10516	90958	117450	1074840	Mar-May	Mideast/Mideast
35-39y	35-39y	1.071805457221371	8250	90958	90958	1074840	Mar-May	Mideast/Mideast
35-39y	40-44y	1.0086213540486386	6828	90958	79996	1074840	Mar-May	Mideast/Mideast
35-39y	45-49y	0.9934836505004813	6079	90958	72306	1074840	Mar-May	Mideast/Mideast
35-39y	50-54y	0.9824663391275786	6373	90958	76653	1074840	Mar-May	Mideast/Mideast
35-39y	55-59y	0.991518219556073	6083	90958	72497	1074840	Mar-May	Mideast/Mideast
35-39y	60-64y	0.9966045498214167	5222	90958	61918	1074840	Mar-May	Mideast/Mideast
35-39y	65-69y	0.9753777145221192	3681	90958	44596	1074840	Mar-May	Mideast/Mideast
35-39y	70-74y	0.9736527142184674	2854	90958	34638	1074840	Mar-May	Mideast/Mideast
35-39y	75-79y	0.9844306408771158	1855	90958	22267	1074840	Mar-May	Mideast/Mideast
35-39y	80-84y	0.8792978231684042	959	90958	12888	1074840	Mar-May	Mideast/Mideast
35-39y	85+y	0.8246382260933284	1125	90958	16121	1074840	Mar-May	Mideast/Mideast
40-44y	00-04y	1.026662120920772	2006	79996	26253	1074840	Mar-May	Mideast/Mideast
40-44y	05-09y	1.0376954127031266	3217	79996	41654	1074840	Mar-May	Mideast/Mideast
40-44y	10-14y	1.0309360929310103	3608	79996	47023	1074840	Mar-May	Mideast/Mideast
40-44y	15-19y	0.9531775750234684	4304	79996	60670	1074840	Mar-May	Mideast/Mideast
40-44y	20-24y	0.9559676269670224	5922	79996	83234	1074840	Mar-May	Mideast/Mideast
40-44y	25-29y	0.9876445255852901	8359	79996	113718	1074840	Mar-May	Mideast/Mideast
40-44y	30-34y	1.0258165399755725	8967	79996	117450	1074840	Mar-May	Mideast/Mideast
