x	y	RR	N_pairs	N_x	N_y	N_total	nRR_fixed	season_date	season	geo_cat
90+y	90+y	3.106383223211721	38	295	295	7114	2.8256948456542124	2024-07-15	Jun-Aug	Mideast/Mideast
00-09y	00-09y	1.8784932994620789	462	7002	7002	199348	1.793391077734319	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	10-19y	1.2602762327392154	542	7002	12244	199348	1.2031813751597333	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	20-29y	0.9363412960431218	1045	7002	31774	199348	0.8939218077162067	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	30-39y	0.9596765926889506	1259	7002	37350	199348	0.9161999349860227	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	40-49y	0.9799739238513165	1001	7002	29081	199348	0.9355777270807988	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	50-59y	0.9110072162955447	1162	7002	36314	199348	0.8697354491090588	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	60-69y	0.9646920094368129	863	7002	25469	199348	0.9209881360668098	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	70-79y	0.9611744322520286	466	7002	13803	199348	0.9176299172537641	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	80-89y	0.9809517789825255	174	7002	5050	199348	0.9365112820038475	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	90+y	0.632168423160393	28	7002	1261	199348	0.6035290144744584	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	00-09y	1.2602762327392154	542	12244	7002	199348	1.2031813751597333	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	10-19y	1.6329151169495868	1228	12244	12244	199348	1.5589384334101521	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	20-29y	0.9566674328929607	1867	12244	31774	199348	0.9133271005015184	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	30-39y	0.9441835052285806	2166	12244	37350	199348	0.9014087377930695	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	40-49y	0.9937510125179431	1775	12244	29081	199348	0.9487306661405004	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	50-59y	0.959014686989917	2139	12244	36314	199348	0.915568015896778	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	60-69y	0.9748695684252543	1525	12244	25469	199348	0.9307046165505104	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	70-79y	0.8433757683223607	715	12244	13803	199348	0.8051679388581076	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	80-89y	0.7834358958600859	243	12244	5050	199348	0.7479435492341685	2022-10-15	Sep-Nov	Mideast/Mideast
10-19y	90+y	0.568101847162157	44	12244	1261	199348	0.5423648752096947	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	00-09y	0.9363412960431218	1045	31774	7002	199348	0.8939218077162067	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	10-19y	0.9566674328929607	1867	31774	12244	199348	0.9133271005015184	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	20-29y	1.1152257509683097	5648	31774	31774	199348	1.0647021802094518	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	30-39y	1.0498551988950746	6250	31774	37350	199348	1.0022931394807584	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	40-49y	0.9760077180779223	4524	31774	29081	199348	0.9317912041006526	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	50-59y	1.0132903792823675	5865	31774	36314	199348	0.9673848322373035	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	60-69y	0.9047925733532256	3673	31774	25469	199348	0.8638023509142175	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	70-79y	0.957248890308816	2106	31774	13803	199348	0.9138822158921222	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	80-89y	0.8038090611478218	647	31774	5050	199348	0.7673937399070311	2022-10-15	Sep-Nov	Mideast/Mideast
20-29y	90+y	0.7413293388920872	149	31774	1261	199348	0.7077445644402677	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	00-09y	0.9596765926889506	1259	37350	7002	199348	0.9161999349860227	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	10-19y	0.9441835052285806	2166	37350	12244	199348	0.9014087377930695	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	20-29y	1.0498551988950746	6250	37350	31774	199348	1.0022931394807584	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	30-39y	1.0474532425104255	7330	37350	37350	199348	1	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	40-49y	1.0086922051766318	5496	37350	29081	199348	0.962994971268698	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	50-59y	0.9992915820724473	6799	37350	36314	199348	0.9540202287955599	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	60-69y	0.9669120530441948	4614	37350	25469	199348	0.9231076040461739	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	70-79y	0.9574110375671587	2476	37350	13803	199348	0.9140370173207321	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	80-89y	0.8455122191737247	800	37350	5050	199348	0.8072076011214497	2022-10-15	Sep-Nov	Mideast/Mideast
30-39y	90+y	0.6772144034769796	160	37350	1261	199348	0.646534256606914	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	00-09y	0.9799739238513165	1001	29081	7002	199348	0.9355777270807988	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	10-19y	0.9937510125179431	1775	29081	12244	199348	0.9487306661405004	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	20-29y	0.9760077180779223	4524	29081	31774	199348	0.9317912041006526	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	30-39y	1.0086922051766318	5496	29081	37350	199348	0.962994971268698	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	40-49y	1.097504177939511	4656	29081	29081	199348	1.047783455526023	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	50-59y	0.990088349573131	5245	29081	36314	199348	0.9452339344524741	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	60-69y	0.9810433230067569	3645	29081	25469	199348	0.9365986787682242	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	70-79y	0.9515345550852983	1916	29081	13803	199348	0.9084267597518344	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	80-89y	0.9298261223942277	685	29081	5050	199348	0.8877017938917431	2022-10-15	Sep-Nov	Mideast/Mideast
40-49y	90+y	0.7501818664436976	138	29081	1261	199348	0.7161960419786766	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	00-09y	0.9110072162955447	1162	36314	7002	199348	0.8697354491090588	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	10-19y	0.959014686989917	2139	36314	12244	199348	0.915568015896778	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	20-29y	1.0132903792823675	5865	36314	31774	199348	0.9673848322373035	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	30-39y	0.9992915820724473	6799	36314	37350	199348	0.9540202287955599	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	40-49y	0.990088349573131	5245	36314	29081	199348	0.9452339344524741	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	50-59y	1.0578830114534439	6998	36314	36314	199348	1.0099572644579546	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	60-69y	0.9947125699484111	4615	36314	25469	199348	0.9496486617048308	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	70-79y	0.9890997493183644	2487	36314	13803	199348	0.944290121197004	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	80-89y	0.8946357594948788	823	36314	5050	199348	0.8541056757347089	2022-10-15	Sep-Nov	Mideast/Mideast
50-59y	90+y	0.7879547791299756	181	36314	1261	199348	0.7522577115151113	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	00-09y	0.9646920094368129	863	25469	7002	199348	0.9209881360668098	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	10-19y	0.9748695684252543	1525	25469	12244	199348	0.9307046165505104	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	20-29y	0.9047925733532256	3673	25469	31774	199348	0.8638023509142175	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	30-39y	0.9669120530441948	4614	25469	37350	199348	0.9231076040461739	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	40-49y	0.9810433230067569	3645	25469	29081	199348	0.9365986787682242	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	50-59y	0.9947125699484111	4615	25469	36314	199348	0.9496486617048308	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	60-69y	1.1997697439237518	3904	25469	25469	199348	1.1454160388565604	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	70-79y	1.0025562837744368	1768	25469	13803	199348	0.9571370282568563	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	80-89y	1.0880421665787452	702	25469	5050	199348	1.0387501058959352	2022-10-15	Sep-Nov	Mideast/Mideast
60-69y	90+y	0.9931272515554276	160	25469	1261	199348	0.9481351636997227	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	00-09y	0.9611744322520286	466	13803	7002	199348	0.9176299172537641	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	10-19y	0.8433757683223607	715	13803	12244	199348	0.8051679388581076	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	20-29y	0.957248890308816	2106	13803	31774	199348	0.9138822158921222	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	30-39y	0.9574110375671587	2476	13803	37350	199348	0.9140370173207321	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	40-49y	0.9515345550852983	1916	13803	29081	199348	0.9084267597518344	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	50-59y	0.9890997493183644	2487	13803	36314	199348	0.944290121197004	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	60-69y	1.0025562837744368	1768	13803	25469	199348	0.9571370282568563	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	70-79y	1.26395567157526	1208	13803	13803	199348	1.206694122733292	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	80-89y	1.4556762735608488	509	13803	5050	199348	1.389729120578249	2022-10-15	Sep-Nov	Mideast/Mideast
70-79y	90+y	1.7408722821866984	152	13803	1261	199348	1.6620047669281726	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	00-09y	0.9809517789825255	174	5050	7002	199348	0.9365112820038475	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	10-19y	0.7834358958600859	243	5050	12244	199348	0.7479435492341685	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	20-29y	0.8038090611478218	647	5050	31774	199348	0.7673937399070311	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	30-39y	0.8455122191737247	800	5050	37350	199348	0.8072076011214497	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	40-49y	0.9298261223942277	685	5050	29081	199348	0.8877017938917431	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	50-59y	0.8946357594948788	823	5050	36314	199348	0.8541056757347089	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	60-69y	1.0880421665787452	702	5050	25469	199348	1.0387501058959352	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	70-79y	1.4556762735608488	509	5050	13803	199348	1.389729120578249	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	80-89y	2.54827758062935	326	5050	5050	199348	2.4328318221841645	2022-10-15	Sep-Nov	Mideast/Mideast
80-89y	90+y	4.413920902002968	141	5050	1261	199348	4.213955070131959	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	00-09y	0.632168423160393	28	1261	7002	199348	0.6035290144744584	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	10-19y	0.568101847162157	44	1261	12244	199348	0.5423648752096947	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	20-29y	0.7413293388920872	149	1261	31774	199348	0.7077445644402677	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	30-39y	0.6772144034769796	160	1261	37350	199348	0.646534256606914	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	40-49y	0.7501818664436976	138	1261	29081	199348	0.7161960419786766	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	50-59y	0.7879547791299756	181	1261	36314	199348	0.7522577115151113	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	60-69y	0.9931272515554276	160	1261	25469	199348	0.9481351636997227	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	70-79y	1.7408722821866984	152	1261	13803	199348	1.6620047669281726	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	80-89y	4.413920902002968	141	1261	5050	199348	4.213955070131959	2022-10-15	Sep-Nov	Mideast/Mideast
90+y	90+y	13.539589125607423	108	1261	1261	199348	12.926199066563738	2022-10-15	Sep-Nov	Mideast/Mideast
00-09y	00-09y	1.4845999401939425	8	153	153	4344	1.172962386642012	2022-10-15	Sep-Nov	FL/FL
00-09y	10-19y	1.5244330394350134	16	153	298	4344	1.2044339810346745	2022-10-15	Sep-Nov	FL/FL
00-09y	20-29y	0.9107041558761869	17	153	530	4344	0.7195350688629172	2022-10-15	Sep-Nov	FL/FL
00-09y	30-39y	1.1448555766392579	25	153	620	4344	0.9045349478862118	2022-10-15	Sep-Nov	FL/FL
00-09y	40-49y	1.4275507844354378	27	153	537	4344	1.1278886182262153	2022-10-15	Sep-Nov	FL/FL
00-09y	50-59y	1.0673841466411125	25	153	665	4344	0.8433258160743627	2022-10-15	Sep-Nov	FL/FL
00-09y	60-69y	0.8112138188608777	20	153	700	4344	0.6409290956348366	2022-10-15	Sep-Nov	FL/FL
00-09y	70-79y	0.768752507019655	15	153	554	4344	0.60738098591935	2022-10-15	Sep-Nov	FL/FL
00-09y	80-89y	2.7931400480420088e-5	0	153	234	4344	NA	2022-10-15	Sep-Nov	FL/FL
00-09y	90+y	1.2331976815883587e-4	0	153	53	4344	NA	2022-10-15	Sep-Nov	FL/FL
10-19y	00-09y	1.5244330394350134	16	298	153	4344	1.2044339810346745	2022-10-15	Sep-Nov	FL/FL
10-19y	10-19y	1.8588464483581821	38	298	298	4344	1.46864950444657	2022-10-15	Sep-Nov	FL/FL
10-19y	20-29y	0.8526339116120045	31	298	530	4344	0.6736545521924788	2022-10-15	Sep-Nov	FL/FL
10-19y	30-39y	1.2226077072959516	52	298	620	4344	0.965965857501945	2022-10-15	Sep-Nov	FL/FL
10-19y	40-49y	1.0043930361316287	37	298	537	4344	0.7935573893621923	2022-10-15	Sep-Nov	FL/FL
10-19y	50-59y	1.0521925619417671	48	298	665	4344	0.8313231499261406	2022-10-15	Sep-Nov	FL/FL
10-19y	60-69y	0.9162847555129434	44	298	700	4344	0.7239442253579447	2022-10-15	Sep-Nov	FL/FL
10-19y	70-79y	0.5525706878588909	21	298	554	4344	0.4365786467260074	2022-10-15	Sep-Nov	FL/FL
10-19y	80-89y	0.49837951012447657	8	298	234	4344	0.3937629281951308	2022-10-15	Sep-Nov	FL/FL
10-19y	90+y	0.8251867797897936	3	298	53	4344	0.6519689435803347	2022-10-15	Sep-Nov	FL/FL
20-29y	00-09y	0.9107041558761869	17	530	153	4344	0.7195350688629172	2022-10-15	Sep-Nov	FL/FL
20-29y	10-19y	0.8526339116120045	31	530	298	4344	0.6736545521924788	2022-10-15	Sep-Nov	FL/FL
20-29y	20-29y	1.3299572801708792	86	530	530	4344	1.0507813069676957	2022-10-15	Sep-Nov	FL/FL
20-29y	30-39y	1.2823158855751673	97	530	620	4344	1.0131404837431979	2022-10-15	Sep-Nov	FL/FL
20-29y	40-49y	0.9005200098380239	59	530	537	4344	0.7114887124544198	2022-10-15	Sep-Nov	FL/FL
20-29y	50-59y	1.0599659526173926	86	530	665	4344	0.8374648010419229	2022-10-15	Sep-Nov	FL/FL
20-29y	60-69y	0.9718409703504043	83	530	700	4344	0.7678384412906434	2022-10-15	Sep-Nov	FL/FL
20-29y	70-79y	0.7249403991553709	49	530	554	4344	0.5727656304872363	2022-10-15	Sep-Nov	FL/FL
20-29y	80-89y	0.4903805837768102	14	530	234	4344	0.38744308438717084	2022-10-15	Sep-Nov	FL/FL
20-29y	90+y	1.2372018511925953	8	530	53	4344	0.977496493730967	2022-10-15	Sep-Nov	FL/FL
30-39y	00-09y	1.1448555766392579	25	620	153	4344	0.9045349478862118	2022-10-15	Sep-Nov	FL/FL
30-39y	10-19y	1.2226077072959516	52	620	298	4344	0.965965857501945	2022-10-15	Sep-Nov	FL/FL
30-39y	20-29y	1.2823158855751673	97	620	530	4344	1.0131404837431979	2022-10-15	Sep-Nov	FL/FL
30-39y	30-39y	1.2656841831425598	112	620	620	4344	1	2022-10-15	Sep-Nov	FL/FL
30-39y	40-49y	0.9002733225205742	69	620	537	4344	0.711293808132524	2022-10-15	Sep-Nov	FL/FL
30-39y	50-59y	0.9482439970894979	90	620	665	4344	0.749194791022124	2022-10-15	Sep-Nov	FL/FL
30-39y	60-69y	0.900831797235023	90	620	700	4344	0.7117350514710179	2022-10-15	Sep-Nov	FL/FL
30-39y	70-79y	0.7588243856993129	60	620	554	4344	0.5995369111868273	2022-10-15	Sep-Nov	FL/FL
30-39y	80-89y	0.628791011855528	21	620	234	4344	0.49679929656251726	2022-10-15	Sep-Nov	FL/FL
30-39y	90+y	0.5288192331101643	4	620	53	4344	0.41781294271779723	2022-10-15	Sep-Nov	FL/FL
40-49y	00-09y	1.4275507844354378	27	537	153	4344	1.1278886182262153	2022-10-15	Sep-Nov	FL/FL
40-49y	10-19y	1.0043930361316287	37	537	298	4344	0.7935573893621923	2022-10-15	Sep-Nov	FL/FL
40-49y	20-29y	0.9005200098380239	59	537	530	4344	0.7114887124544198	2022-10-15	Sep-Nov	FL/FL
40-49y	30-39y	0.9002733225205742	69	537	620	4344	0.711293808132524	2022-10-15	Sep-Nov	FL/FL
40-49y	40-49y	1.5666628521096235	104	537	537	4344	1.2377991863813653	2022-10-15	Sep-Nov	FL/FL
40-49y	50-59y	0.9609974657313676	79	537	665	4344	0.759271134561635	2022-10-15	Sep-Nov	FL/FL
40-49y	60-69y	0.7164910880553339	62	537	700	4344	0.5660899437617704	2022-10-15	Sep-Nov	FL/FL
40-49y	70-79y	1.051331437522269	72	537	554	4344	0.8306427871381978	2022-10-15	Sep-Nov	FL/FL
40-49y	80-89y	0.7951184962358147	23	537	234	4344	0.6282123983422307	2022-10-15	Sep-Nov	FL/FL
40-49y	90+y	0.7631847088998981	5	537	53	4344	0.6029819437302213	2022-10-15	Sep-Nov	FL/FL
50-59y	00-09y	1.0673841466411125	25	665	153	4344	0.8433258160743627	2022-10-15	Sep-Nov	FL/FL
50-59y	10-19y	1.0521925619417671	48	665	298	4344	0.8313231499261406	2022-10-15	Sep-Nov	FL/FL
50-59y	20-29y	1.0599659526173926	86	665	530	4344	0.8374648010419229	2022-10-15	Sep-Nov	FL/FL
50-59y	30-39y	0.9482439970894979	90	665	620	4344	0.749194791022124	2022-10-15	Sep-Nov	FL/FL
50-59y	40-49y	0.9609974657313676	79	665	537	4344	0.759271134561635	2022-10-15	Sep-Nov	FL/FL
50-59y	50-59y	1.1787687263270958	120	665	665	4344	0.9313292699924067	2022-10-15	Sep-Nov	FL/FL
50-59y	60-69y	1.0078474758324383	108	665	700	4344	0.7962866955720815	2022-10-15	Sep-Nov	FL/FL
50-59y	70-79y	0.8135962650308081	69	665	554	4344	0.6428114342163419	2022-10-15	Sep-Nov	FL/FL
50-59y	80-89y	0.9491485123064071	34	665	234	4344	0.7499094362937931	2022-10-15	Sep-Nov	FL/FL
50-59y	90+y	0.7395375230529153	6	665	53	4344	0.584298621174772	2022-10-15	Sep-Nov	FL/FL
60-69y	00-09y	0.8112138188608777	20	700	153	4344	0.6409290956348366	2022-10-15	Sep-Nov	FL/FL
60-69y	10-19y	0.9162847555129434	44	700	298	4344	0.7239442253579447	2022-10-15	Sep-Nov	FL/FL
60-69y	20-29y	0.9718409703504043	83	700	530	4344	0.7678384412906434	2022-10-15	Sep-Nov	FL/FL
60-69y	30-39y	0.900831797235023	90	700	620	4344	0.7117350514710179	2022-10-15	Sep-Nov	FL/FL
60-69y	40-49y	0.7164910880553339	62	700	537	4344	0.5660899437617704	2022-10-15	Sep-Nov	FL/FL
60-69y	50-59y	1.0078474758324383	108	700	665	4344	0.7962866955720815	2022-10-15	Sep-Nov	FL/FL
60-69y	60-69y	1.4007204081632654	158	700	700	4344	1.106690299854601	2022-10-15	Sep-Nov	FL/FL
60-69y	70-79y	1.0417560598246518	93	700	554	4344	0.8230774103837514	2022-10-15	Sep-Nov	FL/FL
60-69y	80-89y	0.7956105006105006	30	700	234	4344	0.6286011243619115	2022-10-15	Sep-Nov	FL/FL
60-69y	90+y	1.4050943396226414	12	700	53	4344	1.1101460840997008	2022-10-15	Sep-Nov	FL/FL
70-79y	00-09y	0.768752507019655	15	554	153	4344	0.60738098591935	2022-10-15	Sep-Nov	FL/FL
70-79y	10-19y	0.5525706878588909	21	554	298	4344	0.4365786467260074	2022-10-15	Sep-Nov	FL/FL
70-79y	20-29y	0.7249403991553709	49	554	530	4344	0.5727656304872363	2022-10-15	Sep-Nov	FL/FL
70-79y	30-39y	0.7588243856993129	60	554	620	4344	0.5995369111868273	2022-10-15	Sep-Nov	FL/FL
70-79y	40-49y	1.051331437522269	72	554	537	4344	0.8306427871381978	2022-10-15	Sep-Nov	FL/FL
70-79y	50-59y	0.8135962650308081	69	554	665	4344	0.6428114342163419	2022-10-15	Sep-Nov	FL/FL
70-79y	60-69y	1.0417560598246518	93	554	700	4344	0.8230774103837514	2022-10-15	Sep-Nov	FL/FL
70-79y	70-79y	1.8399855335010231	130	554	554	4344	1.4537477500370857	2022-10-15	Sep-Nov	FL/FL
70-79y	80-89y	1.3403761300873214	40	554	234	4344	1.0590130997444476	2022-10-15	Sep-Nov	FL/FL
70-79y	90+y	0.7397656835365438	5	554	53	4344	0.5844788876951784	2022-10-15	Sep-Nov	FL/FL
80-89y	00-09y	2.7931400480420088e-5	0	234	153	4344	NA	2022-10-15	Sep-Nov	FL/FL
80-89y	10-19y	0.49837951012447657	8	234	298	4344	0.3937629281951308	2022-10-15	Sep-Nov	FL/FL
80-89y	20-29y	0.4903805837768102	14	234	530	4344	0.38744308438717084	2022-10-15	Sep-Nov	FL/FL
80-89y	30-39y	0.628791011855528	21	234	620	4344	0.49679929656251726	2022-10-15	Sep-Nov	FL/FL
80-89y	40-49y	0.7951184962358147	23	234	537	4344	0.6282123983422307	2022-10-15	Sep-Nov	FL/FL
80-89y	50-59y	0.9491485123064071	34	234	665	4344	0.7499094362937931	2022-10-15	Sep-Nov	FL/FL
80-89y	60-69y	0.7956105006105006	30	234	700	4344	0.6286011243619115	2022-10-15	Sep-Nov	FL/FL
80-89y	70-79y	1.3403761300873214	40	234	554	4344	1.0590130997444476	2022-10-15	Sep-Nov	FL/FL
80-89y	80-89y	4.601377018043685	58	234	234	4344	3.6354859129383708	2022-10-15	Sep-Nov	FL/FL
80-89y	90+y	2.10167714884696	6	234	53	4344	1.6605067653043735	2022-10-15	Sep-Nov	FL/FL
90+y	00-09y	1.2331976815883587e-4	0	53	153	4344	NA	2022-10-15	Sep-Nov	FL/FL
90+y	10-19y	0.8251867797897936	3	53	298	4344	0.6519689435803347	2022-10-15	Sep-Nov	FL/FL
90+y	20-29y	1.2372018511925953	8	53	530	4344	0.977496493730967	2022-10-15	Sep-Nov	FL/FL
90+y	30-39y	0.5288192331101643	4	53	620	4344	0.41781294271779723	2022-10-15	Sep-Nov	FL/FL
90+y	40-49y	0.7631847088998981	5	53	537	4344	0.6029819437302213	2022-10-15	Sep-Nov	FL/FL
90+y	50-59y	0.7395375230529153	6	53	665	4344	0.584298621174772	2022-10-15	Sep-Nov	FL/FL
90+y	60-69y	1.4050943396226414	12	53	700	4344	1.1101460840997008	2022-10-15	Sep-Nov	FL/FL
90+y	70-79y	0.7397656835365438	5	53	554	4344	0.5844788876951784	2022-10-15	Sep-Nov	FL/FL
90+y	80-89y	2.10167714884696	6	53	234	4344	1.6605067653043735	2022-10-15	Sep-Nov	FL/FL
90+y	90+y	6.186187255250979	4	53	53	4344	4.8876231034912125	2022-10-15	Sep-Nov	FL/FL
00-09y	00-09y	1.8662545988584234	32	514	514	15408	1.682772874082881	2022-10-15	Sep-Nov	FL/Mideast
00-09y	10-19y	0.7979918756304943	23	514	864	15408	0.7195369178840456	2022-10-15	Sep-Nov	FL/Mideast
00-09y	20-29y	1.1227220230548391	80	514	2136	15408	1.0123410635868242	2022-10-15	Sep-Nov	FL/Mideast
00-09y	30-39y	0.7095761819990971	61	514	2577	15408	0.6398138559946615	2022-10-15	Sep-Nov	FL/Mideast
00-09y	40-49y	0.7594690929193704	51	514	2013	15408	0.6848015212130225	2022-10-15	Sep-Nov	FL/Mideast
00-09y	50-59y	1.0865050073124674	100	514	2759	15408	0.9796847412882612	2022-10-15	Sep-Nov	FL/Mideast
00-09y	60-69y	1.012370298313878	77	514	2280	15408	0.9128386221107577	2022-10-15	Sep-Nov	FL/Mideast
00-09y	70-79y	1.0721591070464938	49	514	1370	15408	0.9667492651551304	2022-10-15	Sep-Nov	FL/Mideast
00-09y	80-89y	1.2910563442977518	32	514	743	15408	1.1641255145068652	2022-10-15	Sep-Nov	FL/Mideast
00-09y	90+y	1.7749462420643047	9	514	152	15408	1.6004415426106307	2022-10-15	Sep-Nov	FL/Mideast
10-19y	00-09y	0.7979918756304943	23	864	514	15408	0.7195369178840456	2022-10-15	Sep-Nov	FL/Mideast
10-19y	10-19y	0.9494612161351166	46	864	864	15408	0.8561144768153487	2022-10-15	Sep-Nov	FL/Mideast
10-19y	20-29y	0.9183838127687612	110	864	2136	15408	0.82809246341277	2022-10-15	Sep-Nov	FL/Mideast
10-19y	30-39y	0.9480666760085658	137	864	2577	15408	0.8548570415767616	2022-10-15	Sep-Nov	FL/Mideast
10-19y	40-49y	1.0187950773674816	115	864	2013	15408	0.9186317458999735	2022-10-15	Sep-Nov	FL/Mideast
10-19y	50-59y	1.0018730786785335	155	864	2759	15408	0.9033734417080125	2022-10-15	Sep-Nov	FL/Mideast
